i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.18,,,,,,,,,,,,,,,,,,
2,0.18,0.90,,,,,,,,,,,,,,,,,
3,0.18,0.90,1.69,,,,,,,,,,,,,,,,
4,0.18,0.90,1.69,2.52,,,,,,,,,,,,,,,
5,0.18,0.90,1.69,2.52,3.37,,,,,,,,,,,,,,
6,0.18,0.90,1.69,2.52,3.37,4.23,,,,,,,,,,,,,
7,0.18,0.90,1.69,2.52,3.37,4.23,5.10,,,,,,,,,,,,
8,0.18,0.90,1.69,2.52,3.37,4.23,5.10,5.98,,,,,,,,,,,
9,0.18,0.90,1.69,2.52,3.37,4.23,5.10,5.98,6.87,,,,,,,,,,
10,0.18,0.90,1.69,2.52,3.37,4.23,5.10,5.98,6.87,7.76,,,,,,,,,
11,0.18,0.90,1.69,2.52,3.37,4.23,5.10,5.98,6.87,7.76,8.66,,,,,,,,
12,0.18,0.90,1.69,2.52,3.37,4.23,5.10,5.98,6.87,7.76,8.66,9.57,,,,,,,
13,0.18,0.90,1.69,2.52,3.37,4.23,5.10,5.98,6.87,7.76,8.66,9.57,10.47,,,,,,
14,0.18,0.90,1.69,2.52,3.37,4.23,5.10,5.98,6.87,7.76,8.66,9.57,10.47,11.39,,,,,
15,0.18,0.90,1.69,2.52,3.37,4.23,5.10,5.98,6.87,7.76,8.66,9.57,10.47,11.39,12.50,,,,
16,0.18,0.90,1.69,2.52,3.37,4.23,5.10,5.98,6.87,7.76,8.66,9.56,10.47,11.39,12.50,13.20,,,
17,0.18,0.90,1.69,2.51,3.36,4.22,5.09,5.97,6.86,7.75,8.65,9.56,10.46,11.37,12.50,13.20,13.60,,
18,0.17,0.88,1.67,2.49,3.33,4.19,5.06,5.94,6.82,7.71,8.61,9.51,10.42,11.33,12.24,13.20,13.60,12.80,
19,0.12,0.79,1.55,2.35,3.18,4.03,4.88,5.75,6.63,7.51,8.40,9.29,10.19,11.09,12.00,13.14,13.60,12.80,13.69
