i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.40,,,,,,,,,,,,,,,,,,
2,0.40,1.12,,,,,,,,,,,,,,,,,
3,0.40,1.12,1.91,,,,,,,,,,,,,,,,
4,0.40,1.12,1.91,2.74,,,,,,,,,,,,,,,
5,0.40,1.12,1.91,2.74,3.58,,,,,,,,,,,,,,
6,0.40,1.12,1.91,2.74,3.58,4.44,,,,,,,,,,,,,
7,0.40,1.12,1.91,2.74,3.58,4.44,5.31,,,,,,,,,,,,
8,0.40,1.12,1.91,2.74,3.58,4.44,5.31,6.19,,,,,,,,,,,
9,0.40,1.12,1.91,2.74,3.58,4.44,5.31,6.19,7.08,,,,,,,,,,
10,0.40,1.12,1.91,2.74,3.58,4.44,5.31,6.19,7.08,7.97,,,,,,,,,
11,0.40,1.12,1.91,2.74,3.58,4.44,5.31,6.19,7.08,7.97,8.86,,,,,,,,
12,0.40,1.12,1.91,2.74,3.58,4.44,5.31,6.19,7.08,7.97,8.86,9.77,,,,,,,
13,0.40,1.12,1.91,2.74,3.58,4.44,5.31,6.19,7.08,7.97,8.86,9.77,10.67,,,,,,
14,0.40,1.12,1.91,2.74,3.58,4.44,5.31,6.19,7.08,7.97,8.86,9.76,10.67,11.58,,,,,
15,0.40,1.12,1.91,2.74,3.58,4.44,5.31,6.19,7.07,7.97,8.86,9.76,10.67,11.58,12.49,,,,
16,0.39,1.12,1.91,2.74,3.58,4.44,5.31,6.19,7.07,7.96,8.86,9.76,10.67,11.58,12.48,13.40,,,
17,0.39,1.12,1.91,2.73,3.57,4.43,5.30,6.18,7.06,7.96,8.85,9.75,10.66,11.57,12.47,13.40,14.40,,
18,0.38,1.10,1.88,2.70,3.54,4.40,5.26,6.14,7.02,7.91,8.81,9.71,10.61,11.52,12.42,13.40,14.40,14.99,
19,0.31,1.00,1.76,2.56,3.38,4.23,5.08,5.94,6.82,7.70,8.58,9.47,10.37,11.27,12.17,13.08,14.00,14.99,15.20
