i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.21,,,,,,,,,,,,,,,,,,
2,0.21,0.71,,,,,,,,,,,,,,,,,
3,0.21,0.71,1.28,,,,,,,,,,,,,,,,
4,0.21,0.71,1.28,1.91,,,,,,,,,,,,,,,
5,0.21,0.71,1.28,1.91,2.59,,,,,,,,,,,,,,
6,0.21,0.71,1.28,1.91,2.59,3.28,,,,,,,,,,,,,
7,0.21,0.71,1.28,1.91,2.59,3.28,3.99,,,,,,,,,,,,
8,0.21,0.71,1.28,1.91,2.59,3.28,3.99,4.71,,,,,,,,,,,
9,0.21,0.71,1.28,1.91,2.59,3.28,3.99,4.71,5.46,,,,,,,,,,
10,0.21,0.71,1.28,1.91,2.59,3.28,3.99,4.71,5.46,6.21,,,,,,,,,
11,0.21,0.71,1.28,1.91,2.59,3.28,3.99,4.71,5.46,6.21,6.98,,,,,,,,
12,0.21,0.70,1.28,1.91,2.59,3.28,3.99,4.71,5.45,6.21,6.98,7.75,,,,,,,
13,0.21,0.70,1.28,1.91,2.59,3.28,3.99,4.71,5.45,6.21,6.97,7.75,8.53,,,,,,
14,0.21,0.69,1.28,1.91,2.59,3.27,3.98,4.71,5.45,6.20,6.97,7.75,8.53,9.32,,,,,
15,0.21,0.69,1.27,1.90,2.58,3.27,3.97,4.70,5.44,6.19,6.96,7.73,8.52,9.31,10.11,,,,
16,0.20,0.68,1.26,1.88,2.56,3.25,3.95,4.67,5.41,6.17,6.93,7.70,8.49,9.28,10.07,10.88,,,
17,0.18,0.65,1.22,1.84,2.51,3.19,3.89,4.61,5.34,6.09,6.85,7.62,8.40,9.19,9.98,10.78,11.59,,
18,0.15,0.58,1.12,1.72,2.37,3.03,3.72,4.42,5.15,5.89,6.64,7.40,8.17,8.94,9.73,10.53,11.33,12.13,
19,0.09,0.43,0.90,1.44,2.02,2.63,3.28,3.95,4.63,5.33,6.05,6.78,7.52,8.27,9.03,9.80,10.57,11.35,12.14
