i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.18,,,,,,,,,,,,,,,,,,
2,0.18,0.79,,,,,,,,,,,,,,,,,
3,0.18,0.79,1.50,,,,,,,,,,,,,,,,
4,0.18,0.79,1.50,2.26,,,,,,,,,,,,,,,
5,0.18,0.79,1.50,2.26,3.05,,,,,,,,,,,,,,
6,0.18,0.79,1.50,2.26,3.05,3.86,,,,,,,,,,,,,
7,0.18,0.79,1.50,2.26,3.05,3.86,4.68,,,,,,,,,,,,
8,0.18,0.79,1.50,2.26,3.05,3.86,4.68,5.51,,,,,,,,,,,
9,0.18,0.79,1.50,2.26,3.05,3.86,4.68,5.51,6.35,,,,,,,,,,
10,0.18,0.79,1.50,2.26,3.05,3.86,4.68,5.51,6.35,7.21,,,,,,,,,
11,0.18,0.79,1.50,2.26,3.05,3.86,4.68,5.51,6.35,7.21,8.06,,,,,,,,
12,0.18,0.79,1.50,2.26,3.05,3.86,4.68,5.51,6.35,7.21,8.06,8.93,,,,,,,
13,0.18,0.79,1.50,2.26,3.05,3.86,4.68,5.51,6.35,7.21,8.06,8.93,9.80,,,,,,
14,0.18,0.79,1.50,2.26,3.05,3.86,4.68,5.51,6.35,7.21,8.06,8.93,9.80,10.67,,,,,
15,0.18,0.79,1.50,2.26,3.05,3.85,4.68,5.51,6.35,7.20,8.06,8.93,9.80,10.67,11.55,,,,
16,0.18,0.79,1.50,2.26,3.04,3.85,4.67,5.50,6.35,7.20,8.06,8.92,9.79,10.66,11.54,12.43,,,
17,0.18,0.78,1.49,2.24,3.02,3.83,4.65,5.48,6.32,7.17,8.03,8.89,9.76,10.64,11.52,12.40,13.28,,
18,0.16,0.74,1.43,2.18,2.96,3.76,4.57,5.40,6.23,7.08,7.93,8.80,9.66,10.53,11.41,12.29,13.17,14.06,
19,0.10,0.61,1.25,1.96,2.71,3.48,4.27,5.08,5.90,6.73,7.57,8.42,9.27,10.13,10.99,11.86,12.73,13.60,14.48
