i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.36,,,,,,,,,,,,,,,,,,
2,0.36,0.96,,,,,,,,,,,,,,,,,
3,0.36,0.96,1.52,,,,,,,,,,,,,,,,
4,0.36,0.96,1.52,2.15,,,,,,,,,,,,,,,
5,0.36,0.96,1.52,2.15,2.83,,,,,,,,,,,,,,
6,0.36,0.96,1.52,2.15,2.83,3.54,,,,,,,,,,,,,
7,0.36,0.96,1.52,2.15,2.83,3.54,4.27,,,,,,,,,,,,
8,0.36,0.96,1.52,2.15,2.83,3.54,4.27,5.02,,,,,,,,,,,
9,0.36,0.96,1.52,2.15,2.83,3.54,4.27,5.02,5.77,,,,,,,,,,
10,0.36,0.96,1.52,2.15,2.83,3.54,4.27,5.02,5.77,6.54,,,,,,,,,
11,0.36,0.96,1.52,2.15,2.83,3.54,4.27,5.02,5.77,6.54,7.31,,,,,,,,
12,0.36,0.96,1.52,2.15,2.83,3.54,4.27,5.02,5.77,6.54,7.31,8.10,,,,,,,
13,0.36,0.95,1.52,2.15,2.83,3.54,4.27,5.01,5.77,6.54,7.31,8.09,8.89,,,,,,
14,0.36,0.95,1.52,2.15,2.83,3.54,4.27,5.01,5.77,6.53,7.31,8.09,8.88,9.68,,,,,
15,0.35,0.95,1.51,2.14,2.82,3.53,4.26,5.00,5.76,6.52,7.30,8.08,8.87,9.67,10.47,,,,
16,0.34,0.91,1.50,2.12,2.80,3.51,4.23,4.97,5.73,6.49,7.26,8.05,8.84,9.63,10.43,11.24,,,
17,0.32,0.88,1.45,2.07,2.74,3.44,4.16,4.90,5.65,6.41,7.18,7.96,8.74,9.54,10.34,11.14,11.95,,
18,0.24,0.74,1.35,1.94,2.58,3.27,3.98,4.71,5.44,6.19,6.95,7.72,8.50,9.28,10.07,10.87,11.68,12.49,
19,0.13,0.54,1.04,1.61,2.22,2.85,3.52,4.20,4.90,5.61,6.33,7.07,7.82,8.57,9.34,10.11,10.89,11.67,12.46
