i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.12,,,,,,,,,,,,,,,,,,
2,0.12,0.75,,,,,,,,,,,,,,,,,
3,0.12,0.75,1.49,,,,,,,,,,,,,,,,
4,0.12,0.75,1.49,2.27,,,,,,,,,,,,,,,
5,0.12,0.75,1.49,2.27,3.08,,,,,,,,,,,,,,
6,0.12,0.75,1.49,2.27,3.08,3.90,,,,,,,,,,,,,
7,0.12,0.75,1.49,2.27,3.08,3.90,4.75,,,,,,,,,,,,
8,0.12,0.75,1.49,2.27,3.08,3.90,4.75,5.59,,,,,,,,,,,
9,0.12,0.75,1.49,2.27,3.08,3.90,4.75,5.59,6.46,,,,,,,,,,
10,0.12,0.75,1.49,2.27,3.08,3.90,4.75,5.59,6.46,7.33,,,,,,,,,
11,0.12,0.75,1.49,2.27,3.08,3.90,4.75,5.59,6.46,7.33,8.20,,,,,,,,
12,0.12,0.75,1.49,2.27,3.08,3.90,4.75,5.59,6.46,7.33,8.20,9.08,,,,,,,
13,0.12,0.75,1.49,2.27,3.08,3.90,4.75,5.59,6.46,7.33,8.20,9.08,9.96,,,,,,
14,0.12,0.75,1.49,2.27,3.08,3.90,4.75,5.59,6.46,7.33,8.20,9.07,9.96,10.86,,,,,
15,0.12,0.75,1.49,2.27,3.08,3.90,4.74,5.59,6.46,7.33,8.20,9.07,9.96,10.85,11.74,,,,
16,0.12,0.74,1.48,2.27,3.07,3.90,4.74,5.59,6.45,7.32,8.20,9.07,9.96,10.85,11.74,12.63,,,
17,0.12,0.74,1.47,2.25,3.06,3.88,4.72,5.58,6.43,7.30,8.18,9.05,9.94,10.82,11.72,12.62,13.52,,
18,0.11,0.71,1.44,2.21,3.01,3.83,4.67,5.51,6.37,7.24,8.11,8.98,9.87,10.75,11.64,12.54,13.44,14.34,
19,0.07,0.61,1.29,2.04,2.81,3.61,4.43,5.26,6.11,6.96,7.81,8.68,9.54,10.43,11.30,12.19,13.07,13.96,14.87
