i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.12,,,,,,,,,,,,,,,,,,
2,0.12,0.80,,,,,,,,,,,,,,,,,
3,0.12,0.80,1.58,,,,,,,,,,,,,,,,
4,0.12,0.80,1.58,2.40,,,,,,,,,,,,,,,
5,0.12,0.80,1.58,2.40,3.23,,,,,,,,,,,,,,
6,0.12,0.80,1.58,2.40,3.23,4.09,,,,,,,,,,,,,
7,0.12,0.80,1.58,2.40,3.23,4.09,4.96,,,,,,,,,,,,
8,0.12,0.80,1.58,2.40,3.23,4.09,4.96,5.83,,,,,,,,,,,
9,0.12,0.80,1.58,2.40,3.23,4.09,4.96,5.83,6.72,,,,,,,,,,
10,0.12,0.80,1.58,2.40,3.23,4.09,4.96,5.83,6.72,7.61,,,,,,,,,
11,0.12,0.80,1.58,2.40,3.23,4.09,4.96,5.83,6.72,7.61,8.50,,,,,,,,
12,0.12,0.80,1.58,2.40,3.23,4.09,4.96,5.83,6.72,7.61,8.50,9.40,,,,,,,
13,0.12,0.80,1.58,2.40,3.23,4.09,4.96,5.83,6.72,7.61,8.50,9.40,10.31,,,,,,
14,0.12,0.80,1.58,2.40,3.23,4.09,4.96,5.83,6.72,7.61,8.50,9.40,10.31,11.21,,,,,
15,0.12,0.80,1.57,2.40,3.23,4.09,4.96,5.83,6.71,7.61,8.50,9.40,10.30,11.21,12.12,,,,
16,0.12,0.80,1.57,2.40,3.23,4.09,4.96,5.83,6.71,7.61,8.50,9.40,10.30,11.21,12.12,13.19,,,
17,0.12,0.80,1.57,2.38,3.23,4.08,4.95,5.82,6.71,7.59,8.49,9.39,10.29,11.20,12.11,13.04,14.39,,
18,0.10,0.78,1.55,2.36,3.19,4.04,4.91,5.78,6.67,7.55,8.45,9.34,10.24,11.15,12.06,13.04,14.29,14.99,
19,0.07,0.69,1.44,2.23,3.04,3.88,4.73,5.59,6.46,7.34,8.22,9.12,10.01,10.91,11.81,12.72,13.78,14.97,15.20
