i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.26,,,,,,,,,,,,,,,,,,,
2,4.03,4.29,,,,,,,,,,,,,,,,,,
3,3.79,4.06,4.26,,,,,,,,,,,,,,,,,
4,3.56,3.83,4.03,4.22,,,,,,,,,,,,,,,,
5,3.33,3.59,3.80,3.98,4.16,,,,,,,,,,,,,,,
6,3.10,3.36,3.57,3.75,3.93,4.10,,,,,,,,,,,,,,
7,2.87,3.13,3.34,3.52,3.70,3.87,4.04,,,,,,,,,,,,,
8,2.64,2.90,3.10,3.29,3.47,3.64,3.81,3.97,,,,,,,,,,,,
9,2.41,2.67,2.87,3.06,3.24,3.41,3.57,3.74,3.89,,,,,,,,,,,
10,2.17,2.44,2.64,2.83,3.01,3.18,3.34,3.51,3.66,3.82,,,,,,,,,,
11,1.94,2.21,2.41,2.59,2.77,2.95,3.11,3.27,3.43,3.59,3.74,,,,,,,,,
12,1.71,1.97,2.18,2.36,2.54,2.71,2.88,3.04,3.20,3.35,3.51,3.66,,,,,,,,
13,1.48,1.74,1.95,2.13,2.31,2.48,2.65,2.81,2.97,3.12,3.27,3.42,3.57,,,,,,,
14,1.25,1.51,1.71,1.90,2.08,2.25,2.42,2.58,2.74,2.89,3.04,3.19,3.34,3.48,,,,,,
15,1.02,1.28,1.48,1.67,1.85,2.02,2.18,2.34,2.50,2.66,2.81,2.96,3.10,3.25,3.39,,,,,
16,0.79,1.05,1.25,1.43,1.61,1.78,1.95,2.11,2.26,2.42,2.57,2.72,2.86,3.01,3.15,3.29,,,,
17,0.56,0.82,1.01,1.19,1.37,1.54,1.70,1.86,2.02,2.17,2.32,2.47,2.61,2.76,2.90,3.04,3.18,,,
18,0.33,0.58,0.77,0.94,1.11,1.28,1.43,1.59,1.74,1.89,2.03,2.18,2.32,2.46,2.60,2.74,2.87,3.01,,
19,0.13,0.35,0.51,0.67,0.82,0.96,1.11,1.25,1.38,1.52,1.66,1.79,1.92,2.05,2.18,2.31,2.44,2.57,2.70,
20,0.00,0.14,0.24,0.34,0.44,0.54,0.64,0.74,0.84,0.94,1.04,1.14,1.24,1.34,1.44,1.54,1.64,1.74,1.84,1.94
