i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.18,,,,,,,,,,,,,,,,,,
2,0.18,0.79,,,,,,,,,,,,,,,,,
3,0.18,0.79,1.51,,,,,,,,,,,,,,,,
4,0.18,0.79,1.51,2.27,,,,,,,,,,,,,,,
5,0.18,0.79,1.51,2.27,3.06,,,,,,,,,,,,,,
6,0.18,0.79,1.51,2.27,3.06,3.87,,,,,,,,,,,,,
7,0.18,0.79,1.51,2.27,3.06,3.87,4.70,,,,,,,,,,,,
8,0.18,0.79,1.51,2.27,3.06,3.87,4.70,5.53,,,,,,,,,,,
9,0.18,0.79,1.51,2.27,3.06,3.87,4.70,5.53,6.38,,,,,,,,,,
10,0.18,0.79,1.51,2.27,3.06,3.87,4.70,5.53,6.38,7.23,,,,,,,,,
11,0.18,0.79,1.51,2.27,3.06,3.87,4.70,5.53,6.38,7.23,8.09,,,,,,,,
12,0.18,0.79,1.51,2.27,3.06,3.87,4.70,5.53,6.38,7.23,8.09,8.96,,,,,,,
13,0.18,0.79,1.51,2.27,3.06,3.87,4.70,5.53,6.38,7.23,8.09,8.96,9.83,,,,,,
14,0.18,0.79,1.51,2.27,3.06,3.87,4.70,5.53,6.38,7.23,8.09,8.96,9.83,10.71,,,,,
15,0.18,0.79,1.51,2.27,3.06,3.87,4.69,5.53,6.38,7.23,8.09,8.96,9.83,10.70,11.58,,,,
16,0.18,0.79,1.51,2.27,3.06,3.86,4.69,5.52,6.37,7.22,8.08,8.95,9.82,10.70,11.58,12.46,,,
17,0.17,0.78,1.49,2.25,3.04,3.85,4.67,5.50,6.35,7.20,8.06,8.92,9.79,10.67,11.55,12.43,13.32,,
18,0.16,0.74,1.44,2.19,2.97,3.77,4.59,5.42,6.26,7.11,7.97,8.83,9.70,10.57,11.45,12.33,13.21,14.10,
19,0.10,0.61,1.26,1.98,2.73,3.51,4.30,5.11,5.93,6.77,7.61,8.46,9.31,10.17,11.03,11.90,12.78,13.65,14.54
