i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.41,,,,,,,,,,,,,,,,,,
2,0.41,0.96,,,,,,,,,,,,,,,,,
3,0.41,0.96,1.58,,,,,,,,,,,,,,,,
4,0.41,0.96,1.58,2.25,,,,,,,,,,,,,,,
5,0.41,0.96,1.58,2.25,2.96,,,,,,,,,,,,,,
6,0.41,0.96,1.58,2.25,2.96,3.70,,,,,,,,,,,,,
7,0.41,0.96,1.58,2.25,2.96,3.70,4.44,,,,,,,,,,,,
8,0.41,0.96,1.58,2.25,2.96,3.70,4.44,5.20,,,,,,,,,,,
9,0.41,0.96,1.58,2.25,2.96,3.70,4.44,5.20,5.98,,,,,,,,,,
10,0.41,0.96,1.58,2.25,2.96,3.70,4.44,5.20,5.98,6.76,,,,,,,,,
11,0.41,0.96,1.58,2.25,2.96,3.70,4.44,5.20,5.98,6.76,7.55,,,,,,,,
12,0.41,0.96,1.58,2.25,2.96,3.69,4.44,5.20,5.98,6.76,7.55,8.35,,,,,,,
13,0.41,0.96,1.58,2.25,2.96,3.69,4.44,5.20,5.97,6.76,7.55,8.34,9.15,,,,,,
14,0.41,0.96,1.58,2.25,2.96,3.69,4.44,5.20,5.97,6.75,7.54,8.34,9.15,9.96,,,,,
15,0.41,0.96,1.57,2.24,2.95,3.68,4.43,5.19,5.96,6.74,7.53,8.33,9.14,9.95,10.76,,,,
16,0.40,0.94,1.56,2.22,2.93,3.66,4.41,5.17,5.94,6.72,7.51,8.30,9.11,9.92,10.73,11.55,,,
17,0.37,0.91,1.51,2.17,2.88,3.60,4.34,5.10,5.87,6.64,7.43,8.22,9.02,9.83,10.65,11.46,12.29,,
18,0.31,0.83,1.41,2.05,2.73,3.44,4.17,4.92,5.67,6.44,7.22,8.00,8.80,9.60,10.40,11.22,12.03,12.85,
19,0.15,0.59,1.13,1.73,2.36,3.03,3.71,4.42,5.14,5.87,6.62,7.37,8.14,8.91,9.69,10.48,11.28,12.08,12.88
