i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.34,,,,,,,,,,,,,,,,,,
2,0.34,0.90,,,,,,,,,,,,,,,,,
3,0.34,0.90,1.52,,,,,,,,,,,,,,,,
4,0.34,0.90,1.52,2.20,,,,,,,,,,,,,,,
5,0.34,0.90,1.52,2.20,2.92,,,,,,,,,,,,,,
6,0.34,0.90,1.52,2.20,2.92,3.67,,,,,,,,,,,,,
7,0.34,0.90,1.52,2.20,2.92,3.67,4.43,,,,,,,,,,,,
8,0.34,0.90,1.52,2.20,2.92,3.67,4.43,5.20,,,,,,,,,,,
9,0.34,0.90,1.52,2.20,2.92,3.67,4.43,5.20,5.98,,,,,,,,,,
10,0.34,0.90,1.52,2.20,2.92,3.67,4.43,5.20,5.98,6.78,,,,,,,,,
11,0.34,0.90,1.52,2.20,2.92,3.67,4.43,5.20,5.98,6.78,7.58,,,,,,,,
12,0.34,0.90,1.52,2.20,2.92,3.67,4.43,5.20,5.98,6.78,7.58,8.39,,,,,,,
13,0.34,0.90,1.52,2.20,2.92,3.67,4.43,5.20,5.98,6.78,7.58,8.39,9.20,,,,,,
14,0.34,0.89,1.52,2.20,2.92,3.66,4.42,5.20,5.98,6.77,7.58,8.39,9.20,10.02,,,,,
15,0.34,0.89,1.52,2.20,2.92,3.66,4.42,5.19,5.97,6.77,7.57,8.38,9.19,10.02,10.84,,,,
16,0.33,0.88,1.51,2.18,2.90,3.64,4.40,5.17,5.95,6.75,7.55,8.36,9.17,9.99,10.82,11.65,,,
17,0.31,0.85,1.47,2.14,2.85,3.59,4.35,5.11,5.89,6.68,7.48,8.29,9.10,9.92,10.75,11.58,12.41,,
18,0.25,0.78,1.38,2.03,2.72,3.45,4.19,4.95,5.72,6.50,7.29,8.09,8.90,9.71,10.53,11.35,12.18,13.02,
19,0.14,0.57,1.12,1.72,2.37,3.05,3.75,4.48,5.21,5.96,6.73,7.50,8.28,9.07,9.87,10.67,11.48,12.29,13.11
