i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.75,,,,,,,,,,,,,,,,,,,
2,3.54,3.78,,,,,,,,,,,,,,,,,,
3,3.34,3.57,3.76,,,,,,,,,,,,,,,,,
4,3.13,3.36,3.56,3.73,,,,,,,,,,,,,,,,
5,2.93,3.16,3.35,3.53,3.69,,,,,,,,,,,,,,,
6,2.72,2.95,3.15,3.32,3.49,3.65,,,,,,,,,,,,,,
7,2.52,2.75,2.94,3.11,3.28,3.44,3.60,,,,,,,,,,,,,
8,2.31,2.54,2.73,2.91,3.08,3.24,3.39,3.54,,,,,,,,,,,,
9,2.11,2.34,2.53,2.70,2.87,3.03,3.18,3.33,3.48,,,,,,,,,,,
10,1.90,2.13,2.32,2.50,2.66,2.82,2.98,3.13,3.28,3.42,,,,,,,,,,
11,1.69,1.93,2.12,2.29,2.46,2.62,2.77,2.92,3.07,3.21,3.35,,,,,,,,,
12,1.49,1.72,1.91,2.09,2.25,2.41,2.57,2.72,2.86,3.01,3.15,3.29,,,,,,,,
13,1.28,1.51,1.71,1.88,2.05,2.21,2.36,2.51,2.66,2.80,2.94,3.08,3.22,,,,,,,
14,1.08,1.31,1.50,1.68,1.84,2.00,2.16,2.31,2.45,2.60,2.74,2.88,3.01,3.15,,,,,,
15,0.87,1.10,1.30,1.47,1.64,1.80,1.95,2.10,2.25,2.39,2.53,2.67,2.81,2.94,3.08,,,,,
16,0.67,0.90,1.09,1.26,1.43,1.59,1.74,1.89,2.04,2.18,2.32,2.46,2.60,2.73,2.87,3.00,,,,
17,0.47,0.69,0.88,1.05,1.22,1.38,1.53,1.68,1.82,1.96,2.10,2.24,2.38,2.51,2.65,2.78,2.91,,,
18,0.27,0.49,0.67,0.84,1.00,1.15,1.30,1.44,1.59,1.73,1.86,2.00,2.13,2.27,2.40,2.53,2.66,2.79,,
19,0.11,0.29,0.45,0.60,0.74,0.88,1.02,1.15,1.29,1.42,1.55,1.68,1.80,1.93,2.05,2.18,2.30,2.43,2.55,
20,0.00,0.11,0.21,0.31,0.41,0.51,0.61,0.71,0.81,0.91,1.01,1.11,1.21,1.31,1.41,1.51,1.61,1.71,1.81,1.91
