i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.22,,,,,,,,,,,,,,,,,,
2,0.22,0.99,,,,,,,,,,,,,,,,,
3,0.22,0.99,1.81,,,,,,,,,,,,,,,,
4,0.22,0.99,1.81,2.67,,,,,,,,,,,,,,,
5,0.22,0.99,1.81,2.67,3.54,,,,,,,,,,,,,,
6,0.22,0.99,1.81,2.67,3.54,4.42,,,,,,,,,,,,,
7,0.22,0.99,1.81,2.67,3.54,4.42,5.31,,,,,,,,,,,,
8,0.22,0.99,1.81,2.67,3.54,4.42,5.31,6.21,,,,,,,,,,,
9,0.22,0.99,1.81,2.67,3.54,4.42,5.31,6.21,7.12,,,,,,,,,,
10,0.22,0.99,1.81,2.67,3.54,4.42,5.31,6.21,7.12,8.03,,,,,,,,,
11,0.22,0.99,1.81,2.67,3.54,4.42,5.31,6.21,7.12,8.03,9.09,,,,,,,,
12,0.22,0.99,1.81,2.67,3.54,4.42,5.31,6.21,7.12,8.03,9.09,10.10,,,,,,,
13,0.22,0.99,1.81,2.67,3.54,4.42,5.31,6.21,7.12,8.03,9.05,10.10,10.50,,,,,,
14,0.22,0.99,1.81,2.67,3.54,4.42,5.31,6.21,7.12,8.03,9.03,10.10,10.50,9.40,,,,,
15,0.22,0.99,1.81,2.67,3.54,4.42,5.31,6.21,7.12,8.03,8.97,10.10,10.50,9.40,10.30,,,,
16,0.22,0.99,1.81,2.67,3.54,4.42,5.31,6.21,7.12,8.03,8.95,10.10,10.50,9.40,10.30,10.99,,,
17,0.22,0.98,1.81,2.66,3.53,4.42,5.31,6.21,7.11,8.02,8.95,10.09,10.50,9.40,10.30,10.99,12.19,,
18,0.22,0.97,1.80,2.65,3.51,4.39,5.28,6.18,7.08,7.99,8.92,10.07,10.50,9.40,10.30,10.99,12.19,12.90,
19,0.17,0.90,1.70,2.54,3.40,4.27,5.15,6.04,6.93,7.84,8.74,9.68,10.61,9.40,10.30,11.09,11.89,12.80,13.70
