i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.28,,,,,,,,,,,,,,,,,,
2,0.28,0.81,,,,,,,,,,,,,,,,,
3,0.28,0.81,1.47,,,,,,,,,,,,,,,,
4,0.28,0.81,1.47,2.08,,,,,,,,,,,,,,,
5,0.28,0.81,1.47,2.08,2.76,,,,,,,,,,,,,,
6,0.28,0.81,1.47,2.08,2.76,3.47,,,,,,,,,,,,,
7,0.28,0.81,1.47,2.08,2.76,3.47,4.20,,,,,,,,,,,,
8,0.28,0.81,1.47,2.08,2.76,3.47,4.20,4.94,,,,,,,,,,,
9,0.28,0.81,1.47,2.08,2.76,3.47,4.20,4.94,5.70,,,,,,,,,,
10,0.28,0.81,1.47,2.08,2.76,3.47,4.20,4.94,5.70,6.47,,,,,,,,,
11,0.28,0.81,1.47,2.08,2.76,3.47,4.20,4.94,5.70,6.47,7.25,,,,,,,,
12,0.28,0.81,1.47,2.08,2.76,3.47,4.20,4.94,5.70,6.47,7.25,8.04,,,,,,,
13,0.28,0.81,1.46,2.08,2.75,3.47,4.20,4.94,5.70,6.46,7.25,8.04,8.83,,,,,,
14,0.28,0.81,1.46,2.08,2.75,3.46,4.19,4.94,5.70,6.46,7.25,8.03,8.82,9.62,,,,,
15,0.28,0.81,1.46,2.07,2.75,3.46,4.18,4.93,5.68,6.46,7.24,8.02,8.81,9.62,10.43,,,,
16,0.27,0.80,1.44,2.06,2.73,3.44,4.16,4.91,5.66,6.42,7.21,7.99,8.79,9.59,10.39,11.21,,,
17,0.24,0.77,1.40,2.01,2.67,3.37,4.10,4.83,5.59,6.35,7.12,7.91,8.70,9.49,10.30,11.11,11.93,,
18,0.20,0.68,1.27,1.89,2.53,3.22,3.93,4.65,5.39,6.14,6.91,7.68,8.47,9.26,10.05,10.86,11.67,12.48,
19,0.11,0.49,0.99,1.56,2.17,2.81,3.48,4.16,4.87,5.58,6.32,7.06,7.81,8.57,9.35,10.12,10.90,11.70,12.49
