i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.11,,,,,,,,,,,,,,,,,,
2,0.11,0.81,,,,,,,,,,,,,,,,,
3,0.11,0.81,1.60,,,,,,,,,,,,,,,,
4,0.11,0.81,1.60,2.43,,,,,,,,,,,,,,,
5,0.11,0.81,1.60,2.43,3.28,,,,,,,,,,,,,,
6,0.11,0.81,1.60,2.43,3.28,4.15,,,,,,,,,,,,,
7,0.11,0.81,1.60,2.43,3.28,4.15,5.02,,,,,,,,,,,,
8,0.11,0.81,1.60,2.43,3.28,4.15,5.02,5.91,,,,,,,,,,,
9,0.11,0.81,1.60,2.43,3.28,4.15,5.02,5.91,6.80,,,,,,,,,,
10,0.11,0.81,1.60,2.43,3.28,4.15,5.02,5.91,6.80,7.69,,,,,,,,,
11,0.11,0.81,1.60,2.43,3.28,4.15,5.02,5.91,6.80,7.69,8.59,,,,,,,,
12,0.11,0.81,1.60,2.43,3.28,4.15,5.02,5.91,6.80,7.69,8.59,9.50,,,,,,,
13,0.11,0.81,1.60,2.43,3.28,4.15,5.02,5.91,6.80,7.69,8.59,9.50,10.41,,,,,,
14,0.11,0.81,1.60,2.43,3.28,4.15,5.02,5.91,6.80,7.69,8.59,9.50,10.41,11.42,,,,,
15,0.11,0.81,1.60,2.43,3.28,4.15,5.02,5.90,6.80,7.69,8.59,9.50,10.41,11.35,12.60,,,,
16,0.11,0.81,1.60,2.43,3.28,4.14,5.02,5.90,6.79,7.69,8.59,9.50,10.41,11.34,12.60,12.78,,,
17,0.11,0.81,1.60,2.43,3.28,4.14,5.01,5.90,6.79,7.68,8.58,9.49,10.40,11.34,12.60,12.78,12.41,,
18,0.10,0.79,1.58,2.40,3.25,4.11,4.98,5.86,6.75,7.65,8.55,9.45,10.36,11.27,12.50,12.78,12.41,12.80,
19,0.07,0.72,1.47,2.28,3.11,3.96,4.82,5.69,6.57,7.45,8.34,9.24,10.14,11.05,11.98,12.79,12.50,12.80,13.50
