i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.16,,,,,,,,,,,,,,,,,,
2,0.16,0.73,,,,,,,,,,,,,,,,,
3,0.16,0.73,1.42,,,,,,,,,,,,,,,,
4,0.16,0.73,1.42,2.17,,,,,,,,,,,,,,,
5,0.16,0.73,1.42,2.17,2.94,,,,,,,,,,,,,,
6,0.16,0.73,1.42,2.17,2.94,3.73,,,,,,,,,,,,,
7,0.16,0.73,1.42,2.17,2.94,3.73,4.55,,,,,,,,,,,,
8,0.16,0.73,1.42,2.17,2.94,3.73,4.55,5.37,,,,,,,,,,,
9,0.16,0.73,1.42,2.17,2.94,3.73,4.55,5.37,6.20,,,,,,,,,,
10,0.16,0.73,1.42,2.17,2.94,3.73,4.55,5.37,6.20,7.05,,,,,,,,,
11,0.16,0.73,1.42,2.17,2.94,3.73,4.55,5.37,6.20,7.05,7.90,,,,,,,,
12,0.16,0.73,1.42,2.17,2.94,3.73,4.55,5.37,6.20,7.05,7.90,8.76,,,,,,,
13,0.16,0.73,1.42,2.17,2.94,3.73,4.55,5.37,6.20,7.05,7.90,8.76,9.62,,,,,,
14,0.16,0.73,1.42,2.17,2.94,3.73,4.55,5.37,6.20,7.05,7.90,8.75,9.62,10.48,,,,,
15,0.16,0.72,1.42,2.16,2.94,3.73,4.54,5.37,6.20,7.04,7.90,8.75,9.61,10.48,11.35,,,,
16,0.16,0.72,1.42,2.16,2.93,3.73,4.54,5.36,6.19,7.04,7.89,8.74,9.61,10.47,11.34,12.22,,,
17,0.15,0.71,1.40,2.14,2.91,3.70,4.51,5.33,6.17,7.01,7.86,8.71,9.57,10.44,11.31,12.19,13.06,,
18,0.14,0.67,1.35,2.07,2.84,3.62,4.42,5.24,6.07,6.91,7.75,8.60,9.46,10.32,11.19,12.06,12.94,13.82,
19,0.08,0.54,1.15,1.84,2.57,3.33,4.10,4.90,5.71,6.52,7.35,8.19,9.03,9.88,10.73,11.59,12.45,13.32,14.19
