i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.11,,,,,,,,,,,,,,,,,,
2,0.11,0.72,,,,,,,,,,,,,,,,,
3,0.11,0.72,1.45,,,,,,,,,,,,,,,,
4,0.11,0.72,1.45,2.23,,,,,,,,,,,,,,,
5,0.11,0.72,1.45,2.23,3.03,,,,,,,,,,,,,,
6,0.11,0.72,1.45,2.23,3.03,3.85,,,,,,,,,,,,,
7,0.11,0.72,1.45,2.23,3.03,3.85,4.69,,,,,,,,,,,,
8,0.11,0.72,1.45,2.23,3.03,3.85,4.69,5.54,,,,,,,,,,,
9,0.11,0.72,1.45,2.23,3.03,3.85,4.69,5.54,6.40,,,,,,,,,,
10,0.11,0.72,1.45,2.23,3.03,3.85,4.69,5.54,6.40,7.26,,,,,,,,,
11,0.11,0.72,1.45,2.23,3.03,3.85,4.69,5.54,6.40,7.26,8.13,,,,,,,,
12,0.11,0.72,1.45,2.23,3.03,3.85,4.69,5.54,6.40,7.26,8.13,9.01,,,,,,,
13,0.11,0.72,1.45,2.23,3.03,3.85,4.69,5.54,6.40,7.26,8.13,9.01,9.89,,,,,,
14,0.11,0.72,1.45,2.23,3.03,3.85,4.69,5.54,6.39,7.26,8.13,9.01,9.89,10.78,,,,,
15,0.11,0.72,1.45,2.23,3.03,3.85,4.69,5.54,6.39,7.26,8.13,9.01,9.89,10.78,11.67,,,,
16,0.11,0.72,1.45,2.22,3.02,3.85,4.68,5.53,6.39,7.26,8.13,9.01,9.89,10.78,11.66,12.56,,,
17,0.11,0.71,1.44,2.21,3.01,3.83,4.67,5.52,6.38,7.24,8.11,8.99,9.87,10.76,11.64,12.54,13.44,,
18,0.10,0.69,1.40,2.17,2.96,3.78,4.61,5.46,6.31,7.17,8.04,8.91,9.79,10.68,11.56,12.46,13.35,14.25,
19,0.06,0.58,1.25,1.99,2.76,3.56,4.37,5.20,6.03,6.88,7.74,8.60,9.46,10.34,11.21,12.10,12.98,13.87,14.77
