i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.29,,,,,,,,,,,,,,,,,,
2,0.29,0.85,,,,,,,,,,,,,,,,,
3,0.29,0.85,1.49,,,,,,,,,,,,,,,,
4,0.29,0.85,1.49,2.18,,,,,,,,,,,,,,,
5,0.29,0.85,1.49,2.18,2.92,,,,,,,,,,,,,,
6,0.29,0.85,1.49,2.18,2.92,3.67,,,,,,,,,,,,,
7,0.29,0.85,1.49,2.18,2.92,3.67,4.44,,,,,,,,,,,,
8,0.29,0.85,1.49,2.18,2.92,3.67,4.44,5.23,,,,,,,,,,,
9,0.29,0.85,1.49,2.18,2.92,3.67,4.44,5.23,6.02,,,,,,,,,,
10,0.29,0.85,1.49,2.18,2.92,3.67,4.44,5.23,6.02,6.83,,,,,,,,,
11,0.29,0.85,1.49,2.18,2.92,3.67,4.44,5.23,6.02,6.83,7.64,,,,,,,,
12,0.29,0.85,1.49,2.18,2.92,3.67,4.44,5.23,6.02,6.83,7.64,8.46,,,,,,,
13,0.29,0.85,1.49,2.18,2.92,3.67,4.44,5.23,6.02,6.83,7.64,8.46,9.29,,,,,,
14,0.29,0.85,1.49,2.18,2.91,3.67,4.44,5.22,6.02,6.82,7.64,8.46,9.29,10.12,,,,,
15,0.29,0.85,1.49,2.18,2.91,3.66,4.43,5.22,6.01,6.82,7.63,8.45,9.28,10.11,10.95,,,,
16,0.29,0.84,1.48,2.17,2.90,3.65,4.42,5.20,6.00,6.80,7.61,8.43,9.26,10.09,10.93,11.77,,,
17,0.27,0.81,1.44,2.13,2.86,3.61,4.37,5.15,5.94,6.75,7.56,8.37,9.20,10.03,10.87,11.71,12.55,,
18,0.23,0.75,1.36,2.03,2.74,3.48,4.23,5.00,5.79,6.58,7.38,8.20,9.01,9.84,10.67,11.51,12.35,13.19,
19,0.12,0.56,1.11,1.74,2.40,3.10,3.81,4.55,5.31,6.07,6.85,7.64,8.43,9.24,10.05,10.86,11.69,12.51,13.34
