i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.26,,,,,,,,,,,,,,,,,,
2,0.26,0.79,,,,,,,,,,,,,,,,,
3,0.26,0.79,1.40,,,,,,,,,,,,,,,,
4,0.26,0.79,1.40,2.06,,,,,,,,,,,,,,,
5,0.26,0.79,1.40,2.06,2.74,,,,,,,,,,,,,,
6,0.26,0.79,1.40,2.06,2.74,3.45,,,,,,,,,,,,,
7,0.26,0.79,1.40,2.06,2.74,3.45,4.18,,,,,,,,,,,,
8,0.26,0.79,1.40,2.06,2.74,3.45,4.18,4.93,,,,,,,,,,,
9,0.26,0.79,1.40,2.06,2.74,3.45,4.18,4.93,5.69,,,,,,,,,,
10,0.26,0.79,1.40,2.06,2.74,3.45,4.18,4.93,5.69,6.46,,,,,,,,,
11,0.26,0.79,1.40,2.06,2.74,3.45,4.18,4.93,5.69,6.46,7.24,,,,,,,,
12,0.26,0.79,1.40,2.06,2.74,3.45,4.18,4.93,5.69,6.46,7.24,8.03,,,,,,,
13,0.26,0.79,1.40,2.06,2.74,3.45,4.18,4.93,5.69,6.46,7.24,8.03,8.83,,,,,,
14,0.26,0.79,1.40,2.06,2.73,3.45,4.18,4.92,5.69,6.46,7.24,8.03,8.83,9.63,,,,,
15,0.26,0.79,1.40,2.05,2.73,3.44,4.17,4.92,5.68,6.45,7.23,8.02,8.81,9.62,10.43,,,,
16,0.25,0.78,1.38,2.04,2.71,3.42,4.15,4.89,5.65,6.42,7.20,7.99,8.79,9.59,10.40,11.21,,,
17,0.23,0.75,1.34,1.99,2.66,3.36,4.08,4.83,5.58,6.35,7.12,7.91,8.70,9.50,10.31,11.12,11.94,,
18,0.18,0.66,1.23,1.88,2.52,3.21,3.92,4.65,5.39,6.15,6.91,7.69,8.48,9.27,10.07,10.87,11.69,12.50,
19,0.11,0.49,0.99,1.55,2.16,2.81,3.47,4.16,4.87,5.59,6.33,7.07,7.83,8.60,9.37,10.15,10.94,11.73,12.53
