i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,1.83,,,,,,,,,,,,,,,,,,,
2,1.73,1.84,,,,,,,,,,,,,,,,,,
3,1.63,1.74,1.88,,,,,,,,,,,,,,,,,
4,1.53,1.64,1.78,1.91,,,,,,,,,,,,,,,,
5,1.43,1.54,1.68,1.81,1.94,,,,,,,,,,,,,,,
6,1.33,1.44,1.58,1.71,1.84,1.96,,,,,,,,,,,,,,
7,1.23,1.34,1.48,1.61,1.74,1.86,1.98,,,,,,,,,,,,,
8,1.13,1.24,1.38,1.51,1.64,1.76,1.88,2.00,,,,,,,,,,,,
9,1.03,1.14,1.28,1.41,1.53,1.66,1.78,1.90,2.02,,,,,,,,,,,
10,0.93,1.03,1.17,1.31,1.43,1.56,1.68,1.80,1.92,2.04,,,,,,,,,,
11,0.83,0.93,1.07,1.21,1.33,1.46,1.58,1.70,1.82,1.94,2.05,,,,,,,,,
12,0.73,0.83,0.97,1.11,1.23,1.36,1.48,1.60,1.72,1.84,1.95,2.07,,,,,,,,
13,0.63,0.73,0.87,1.00,1.13,1.26,1.38,1.50,1.62,1.73,1.85,1.97,2.08,,,,,,,
14,0.52,0.63,0.77,0.90,1.03,1.16,1.28,1.40,1.52,1.63,1.75,1.87,1.98,2.10,,,,,,
15,0.42,0.53,0.67,0.80,0.93,1.05,1.18,1.30,1.42,1.53,1.65,1.77,1.88,2.00,2.11,,,,,
16,0.32,0.43,0.57,0.70,0.83,0.95,1.08,1.20,1.31,1.43,1.55,1.66,1.78,1.89,2.01,2.12,,,,
17,0.22,0.33,0.47,0.60,0.73,0.85,0.97,1.09,1.21,1.33,1.45,1.56,1.68,1.79,1.91,2.02,2.13,,,
18,0.13,0.23,0.37,0.50,0.62,0.75,0.87,0.99,1.11,1.22,1.34,1.46,1.57,1.68,1.80,1.91,2.02,2.14,,
19,0.04,0.13,0.26,0.39,0.51,0.63,0.75,0.86,0.98,1.09,1.21,1.32,1.43,1.55,1.66,1.77,1.88,1.99,2.10,
20,0.00,0.04,0.14,0.24,0.34,0.44,0.54,0.64,0.74,0.84,0.94,1.04,1.14,1.24,1.34,1.44,1.54,1.64,1.74,1.84
