i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.22,,,,,,,,,,,,,,,,,,,
2,8.73,9.58,,,,,,,,,,,,,,,,,,
3,8.24,9.09,9.86,,,,,,,,,,,,,,,,,
4,7.75,8.60,9.37,10.10,,,,,,,,,,,,,,,,
5,7.26,8.11,8.88,9.61,10.33,,,,,,,,,,,,,,,
6,6.77,7.62,8.39,9.12,9.84,10.55,,,,,,,,,,,,,,
7,6.28,7.13,7.90,8.63,9.35,10.06,10.76,,,,,,,,,,,,,
8,5.79,6.64,7.41,8.14,8.86,9.57,10.27,10.96,,,,,,,,,,,,
9,5.30,6.15,6.92,7.65,8.37,9.08,9.78,10.47,11.16,,,,,,,,,,,
10,4.81,5.66,6.43,7.16,7.88,8.59,9.29,9.98,10.67,11.35,,,,,,,,,,
11,4.32,5.17,5.94,6.67,7.39,8.10,8.80,9.49,10.18,10.86,11.54,,,,,,,,,
12,3.83,4.68,5.45,6.18,6.91,7.61,8.31,9.00,9.69,10.37,11.05,11.72,,,,,,,,
13,3.34,4.19,4.96,5.69,6.42,7.12,7.82,8.51,9.20,9.88,10.56,11.23,11.90,,,,,,,
14,2.85,3.70,4.47,5.20,5.93,6.63,7.33,8.02,8.71,9.39,10.07,10.74,11.41,12.08,,,,,,
15,2.36,3.21,3.98,4.71,5.44,6.14,6.84,7.53,8.22,8.90,9.58,10.25,10.92,11.59,12.25,,,,,
16,1.87,2.72,3.49,4.23,4.95,5.65,6.35,7.05,7.73,8.41,9.09,9.76,10.43,11.10,11.76,12.42,,,,
17,1.38,2.23,3.00,3.73,4.46,5.16,5.86,6.55,7.24,7.92,8.60,9.27,9.94,10.61,11.27,11.93,12.59,,,
18,0.90,1.74,2.51,3.24,3.96,4.67,5.37,6.06,6.74,7.42,8.10,8.77,9.44,10.11,10.77,11.43,12.09,12.75,,
19,0.41,1.24,1.99,2.72,3.43,4.13,4.82,5.50,6.18,6.86,7.53,8.19,8.86,9.52,10.18,10.84,11.49,12.15,12.80,
20,0.00,0.63,1.23,1.83,2.43,3.03,3.63,4.23,4.83,5.43,6.03,6.63,7.23,7.83,8.43,9.03,9.63,10.23,10.83,11.43
