i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.70,,,,,,,,,,,,,,,,,,,
2,6.34,7.04,,,,,,,,,,,,,,,,,,
3,5.99,6.68,7.40,,,,,,,,,,,,,,,,,
4,5.63,6.33,7.04,7.73,,,,,,,,,,,,,,,,
5,5.28,5.97,6.68,7.38,8.06,,,,,,,,,,,,,,,
6,4.92,5.62,6.33,7.02,7.70,8.37,,,,,,,,,,,,,,
7,4.56,5.26,5.97,6.67,7.35,8.02,8.69,,,,,,,,,,,,,
8,4.21,4.90,5.62,6.31,6.99,7.66,8.33,8.99,,,,,,,,,,,,
9,3.85,4.55,5.26,5.95,6.63,7.31,7.97,8.64,9.29,,,,,,,,,,,
10,3.50,4.19,4.90,5.60,6.28,6.95,7.62,8.28,8.94,9.59,,,,,,,,,,
11,3.14,3.84,4.55,5.24,5.92,6.60,7.26,7.92,8.58,9.24,9.89,,,,,,,,,
12,2.78,3.48,4.19,4.89,5.57,6.24,6.91,7.57,8.23,8.88,9.53,10.18,,,,,,,,
13,2.43,3.12,3.84,4.53,5.21,5.88,6.55,7.21,7.87,8.53,9.18,9.83,10.48,,,,,,,
14,2.07,2.77,3.48,4.17,4.86,5.53,6.20,6.86,7.52,8.17,8.82,9.47,10.12,10.76,,,,,,
15,1.72,2.41,3.13,3.82,4.50,5.17,5.84,6.50,7.16,7.81,8.47,9.12,9.76,10.41,11.05,,,,,
16,1.36,2.06,2.77,3.46,4.14,4.82,5.48,6.15,6.80,7.46,8.11,8.76,9.41,10.05,10.70,11.34,,,,
17,1.01,1.70,2.41,3.11,3.79,4.46,5.13,5.79,6.45,7.10,7.75,8.40,9.05,9.70,10.34,10.98,11.62,,,
18,0.65,1.35,2.06,2.75,3.43,4.10,4.77,5.43,6.09,6.74,7.40,8.05,8.69,9.34,9.98,10.62,11.27,11.91,,
19,0.30,0.98,1.69,2.37,3.05,3.72,4.38,5.04,5.69,6.35,6.99,7.64,8.29,8.93,9.57,10.21,10.85,11.49,12.12,
20,0.00,0.54,1.14,1.74,2.34,2.94,3.54,4.14,4.74,5.34,5.94,6.54,7.14,7.74,8.34,8.94,9.54,10.14,10.74,11.34
