i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.56,,,,,,,,,,,,,,,,,,,
2,4.32,4.94,,,,,,,,,,,,,,,,,,
3,4.08,4.70,5.37,,,,,,,,,,,,,,,,,
4,3.83,4.46,5.13,5.79,,,,,,,,,,,,,,,,
5,3.59,4.22,4.89,5.55,6.21,,,,,,,,,,,,,,,
6,3.35,3.98,4.65,5.31,5.97,6.61,,,,,,,,,,,,,,
7,3.11,3.73,4.41,5.07,5.72,6.37,7.02,,,,,,,,,,,,,
8,2.87,3.49,4.17,4.83,5.48,6.13,6.78,7.42,,,,,,,,,,,,
9,2.63,3.25,3.93,4.59,5.24,5.89,6.53,7.18,7.81,,,,,,,,,,,
10,2.39,3.01,3.68,4.35,5.00,5.65,6.29,6.93,7.57,8.21,,,,,,,,,,
11,2.15,2.77,3.44,4.10,4.76,5.41,6.05,6.69,7.33,7.97,8.60,,,,,,,,,
12,1.90,2.53,3.20,3.86,4.52,5.17,5.81,6.45,7.09,7.73,8.36,9.00,,,,,,,,
13,1.66,2.29,2.96,3.62,4.28,4.92,5.57,6.21,6.85,7.49,8.12,8.75,9.39,,,,,,,
14,1.42,2.04,2.72,3.38,4.03,4.68,5.33,5.97,6.61,7.24,7.88,8.51,9.14,9.77,,,,,,
15,1.18,1.80,2.48,3.14,3.79,4.44,5.09,5.73,6.37,7.00,7.64,8.27,8.90,9.53,10.16,,,,,
16,0.94,1.56,2.24,2.90,3.55,4.20,4.84,5.49,6.12,6.76,7.40,8.03,8.66,9.29,9.92,10.54,,,,
17,0.70,1.32,1.99,2.66,3.31,3.96,4.60,5.24,5.88,6.52,7.15,7.79,8.42,9.05,9.68,10.30,10.81,,,
18,0.46,1.08,1.75,2.41,3.07,3.72,4.36,5.00,5.64,6.28,6.91,7.55,8.18,8.81,9.44,10.06,10.54,11.07,,
19,0.22,0.83,1.50,2.16,2.81,3.46,4.10,4.74,5.38,6.01,6.65,7.28,7.91,8.54,9.17,9.79,10.38,10.51,5.96,
20,0.00,0.53,1.13,1.73,2.33,2.93,3.53,4.13,4.73,5.33,5.93,6.53,7.13,7.73,8.33,8.93,9.53,10.13,10.73,11.33
