i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.46,,,,,,,,,,,,,,,,,,
2,1.46,2.56,,,,,,,,,,,,,,,,,
3,1.46,2.56,3.69,,,,,,,,,,,,,,,,
4,1.46,2.56,3.69,4.82,,,,,,,,,,,,,,,
5,1.46,2.56,3.69,4.82,5.92,,,,,,,,,,,,,,
6,1.46,2.56,3.69,4.82,5.92,7.03,,,,,,,,,,,,,
7,1.46,2.56,3.69,4.82,5.92,7.03,8.12,,,,,,,,,,,,
8,1.46,2.56,3.69,4.82,5.92,7.03,8.12,9.20,,,,,,,,,,,
9,1.46,2.56,3.69,4.82,5.92,7.03,8.12,9.20,10.29,,,,,,,,,,
10,1.46,2.56,3.69,4.82,5.92,7.03,8.12,9.20,10.29,11.36,,,,,,,,,
11,1.46,2.56,3.69,4.82,5.92,7.03,8.12,9.20,10.29,11.36,12.43,,,,,,,,
12,1.46,2.56,3.69,4.82,5.92,7.03,8.12,9.20,10.29,11.36,12.43,13.50,,,,,,,
13,1.46,2.56,3.69,4.82,5.92,7.03,8.12,9.20,10.29,11.36,12.43,13.50,14.56,,,,,,
14,1.46,2.56,3.69,4.82,5.92,7.03,8.12,9.20,10.29,11.36,12.43,13.50,14.56,15.62,,,,,
15,1.46,2.56,3.69,4.82,5.92,7.03,8.12,9.20,10.29,11.36,12.43,13.50,14.56,15.62,16.68,,,,
16,1.46,2.56,3.69,4.82,5.92,7.03,8.12,9.20,10.28,11.36,12.43,13.49,14.56,15.62,16.68,17.74,,,
17,1.46,2.56,3.69,4.81,5.92,7.02,8.11,9.20,10.28,11.36,12.43,13.49,14.55,15.62,16.68,17.73,18.79,,
18,1.44,2.52,3.65,4.77,5.88,6.97,8.06,9.14,10.22,11.29,12.37,13.43,14.49,15.55,16.61,17.67,18.73,19.77,
19,1.05,2.15,3.23,4.30,5.38,6.44,7.50,8.55,9.61,10.66,11.71,12.76,13.80,14.85,15.89,16.93,17.97,19.01,20.05
