i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.92,,,,,,,,,,,,,,,,,,
2,0.92,2.05,,,,,,,,,,,,,,,,,
3,0.92,2.05,3.14,,,,,,,,,,,,,,,,
4,0.92,2.05,3.14,4.21,,,,,,,,,,,,,,,
5,0.92,2.05,3.14,4.21,5.28,,,,,,,,,,,,,,
6,0.92,2.05,3.14,4.21,5.28,6.33,,,,,,,,,,,,,
7,0.92,2.05,3.14,4.21,5.28,6.33,7.38,,,,,,,,,,,,
8,0.92,2.05,3.14,4.21,5.28,6.33,7.38,8.43,,,,,,,,,,,
9,0.92,2.05,3.14,4.21,5.28,6.33,7.38,8.43,9.47,,,,,,,,,,
10,0.92,2.05,3.14,4.21,5.28,6.33,7.38,8.43,9.47,10.51,,,,,,,,,
11,0.92,2.05,3.14,4.21,5.28,6.33,7.38,8.43,9.47,10.51,11.55,,,,,,,,
12,0.92,2.05,3.14,4.21,5.28,6.33,7.38,8.43,9.47,10.51,11.55,12.59,,,,,,,
13,0.92,2.05,3.14,4.21,5.28,6.33,7.38,8.43,9.47,10.51,11.55,12.59,13.62,,,,,,
14,0.92,2.05,3.14,4.21,5.28,6.33,7.38,8.43,9.47,10.51,11.55,12.59,13.62,14.66,,,,,
15,0.92,2.05,3.14,4.21,5.28,6.33,7.38,8.43,9.47,10.51,11.55,12.59,13.62,14.66,15.69,,,,
16,0.92,2.05,3.14,4.21,5.28,6.33,7.38,8.43,9.47,10.51,11.55,12.59,13.62,14.66,15.69,16.72,,,
17,0.92,2.05,3.14,4.21,5.28,6.33,7.38,8.43,9.47,10.51,11.55,12.59,13.62,14.66,15.69,16.72,17.75,,
18,0.92,2.04,3.13,4.20,5.26,6.32,7.37,8.41,9.46,10.50,11.54,12.57,13.61,14.64,15.67,16.70,17.73,18.76,
19,0.82,1.91,2.98,4.03,5.08,6.12,7.16,8.19,9.22,10.26,11.29,12.31,13.34,14.37,15.39,16.42,17.44,18.46,19.49
