i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.68,,,,,,,,,,,,,,,,,,,
2,10.12,11.30,,,,,,,,,,,,,,,,,,
3,9.57,10.75,11.52,,,,,,,,,,,,,,,,,
4,9.01,10.19,10.97,11.72,,,,,,,,,,,,,,,,
5,8.45,9.64,10.41,11.17,11.90,,,,,,,,,,,,,,,
6,7.90,9.08,9.86,10.61,11.34,12.07,,,,,,,,,,,,,,
7,7.34,8.53,9.30,10.05,10.79,11.51,12.22,,,,,,,,,,,,,
8,6.79,7.97,8.75,9.50,10.23,10.96,11.67,12.37,,,,,,,,,,,,
9,6.23,7.41,8.19,8.94,9.68,10.40,11.11,11.82,12.52,,,,,,,,,,,
10,5.68,6.86,7.64,8.39,9.12,9.85,10.56,11.26,11.96,12.65,,,,,,,,,,
11,5.12,6.30,7.08,7.83,8.57,9.29,10.00,10.71,11.41,12.10,12.79,,,,,,,,,
12,4.57,5.75,6.53,7.28,8.01,8.73,9.45,10.15,10.85,11.54,12.23,12.92,,,,,,,,
13,4.01,5.19,5.97,6.72,7.46,8.18,8.89,9.60,10.30,10.99,11.68,12.36,13.04,,,,,,,
14,3.46,4.64,5.41,6.17,6.90,7.62,8.34,9.04,9.74,10.43,11.12,11.81,12.49,13.16,,,,,,
15,2.90,4.08,4.86,5.61,6.35,7.07,7.78,8.49,9.18,9.88,10.57,11.25,11.93,12.61,13.28,,,,,
16,2.35,3.53,4.30,5.06,5.79,6.51,7.23,7.93,8.63,9.32,10.01,10.69,11.38,12.05,12.73,13.40,,,,
17,1.79,2.97,3.75,4.50,5.23,5.96,6.67,7.37,8.07,8.77,9.45,10.14,10.82,11.50,12.17,12.84,13.51,,,
18,1.24,2.41,3.19,3.94,4.67,5.39,6.11,6.81,7.51,8.20,8.89,9.57,10.25,10.93,11.60,12.27,12.94,13.61,,
19,0.67,1.83,2.59,3.32,4.05,4.76,5.46,6.15,6.84,7.53,8.21,8.89,9.56,10.23,10.90,11.57,12.24,12.90,13.56,
20,0.00,0.97,1.57,2.17,2.77,3.37,3.97,4.57,5.17,5.77,6.37,6.97,7.57,8.17,8.77,9.37,9.97,10.57,11.17,11.77
