i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.92,,,,,,,,,,,,,,,,,,,
2,4.66,5.32,,,,,,,,,,,,,,,,,,
3,4.40,5.06,5.74,,,,,,,,,,,,,,,,,
4,4.14,4.80,5.48,6.15,,,,,,,,,,,,,,,,
5,3.88,4.54,5.22,5.89,6.54,,,,,,,,,,,,,,,
6,3.62,4.28,4.96,5.62,6.28,6.94,,,,,,,,,,,,,,
7,3.36,4.02,4.70,5.36,6.02,6.68,7.32,,,,,,,,,,,,,
8,3.10,3.76,4.44,5.10,5.76,6.41,7.06,7.71,,,,,,,,,,,,
9,2.84,3.50,4.18,4.84,5.50,6.15,6.80,7.45,8.09,,,,,,,,,,,
10,2.58,3.24,3.92,4.58,5.24,5.89,6.54,7.19,7.83,8.47,,,,,,,,,,
11,2.31,2.98,3.66,4.32,4.98,5.63,6.28,6.93,7.57,8.21,8.85,,,,,,,,,
12,2.05,2.71,3.39,4.06,4.72,5.37,6.02,6.67,7.31,7.95,8.58,9.22,,,,,,,,
13,1.79,2.45,3.13,3.80,4.46,5.11,5.76,6.40,7.05,7.69,8.32,8.96,9.59,,,,,,,
14,1.53,2.19,2.87,3.54,4.20,4.85,5.50,6.14,6.79,7.43,8.06,8.70,9.33,9.97,,,,,,
15,1.27,1.93,2.61,3.28,3.94,4.59,5.24,5.88,6.53,7.17,7.80,8.44,9.07,9.71,10.34,,,,,
16,1.01,1.67,2.35,3.02,3.68,4.33,4.98,5.62,6.26,6.90,7.54,8.18,8.81,9.45,10.08,10.71,,,,
17,0.75,1.41,2.09,2.76,3.42,4.07,4.72,5.36,6.00,6.64,7.28,7.92,8.55,9.19,9.82,10.45,11.08,,,
18,0.49,1.15,1.83,2.50,3.16,3.81,4.46,5.10,5.74,6.38,7.02,7.66,8.29,8.92,9.55,10.19,10.82,11.45,,
19,0.23,0.89,1.56,2.22,2.88,3.53,4.18,4.82,5.46,6.10,6.73,7.37,8.00,8.63,9.26,9.89,10.52,11.15,11.77,
20,0.00,0.55,1.15,1.75,2.35,2.95,3.55,4.15,4.75,5.35,5.95,6.55,7.15,7.75,8.35,8.95,9.55,10.15,10.75,11.35
