i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.27,,,,,,,,,,,,,,,,,,,
2,9.74,10.91,,,,,,,,,,,,,,,,,,
3,9.20,10.37,11.14,,,,,,,,,,,,,,,,,
4,8.67,9.84,10.61,11.35,,,,,,,,,,,,,,,,
5,8.13,9.30,10.07,10.81,11.54,,,,,,,,,,,,,,,
6,7.60,8.77,9.54,10.28,11.01,11.72,,,,,,,,,,,,,,
7,7.06,8.23,9.00,9.74,10.47,11.19,11.89,,,,,,,,,,,,,
8,6.53,7.70,8.47,9.21,9.94,10.65,11.36,12.06,,,,,,,,,,,,
9,5.99,7.16,7.93,8.67,9.40,10.12,10.82,11.52,12.21,,,,,,,,,,,
10,5.46,6.63,7.40,8.14,8.87,9.58,10.29,10.99,11.68,12.37,,,,,,,,,,
11,4.92,6.09,6.86,7.60,8.33,9.05,9.75,10.45,11.14,11.83,12.51,,,,,,,,,
12,4.39,5.56,6.32,7.07,7.80,8.51,9.22,9.92,10.61,11.30,11.98,12.66,,,,,,,,
13,3.85,5.02,5.79,6.53,7.26,7.98,8.68,9.38,10.07,10.76,11.44,12.12,12.80,,,,,,,
14,3.32,4.49,5.25,6.00,6.73,7.44,8.15,8.85,9.54,10.23,10.91,11.59,12.27,12.94,,,,,,
15,2.78,3.95,4.72,5.46,6.19,6.91,7.61,8.31,9.00,9.69,10.37,11.05,11.73,12.40,13.08,,,,,
16,2.25,3.42,4.18,4.93,5.66,6.37,7.08,7.78,8.47,9.16,9.84,10.52,11.20,11.87,12.54,13.21,,,,
17,1.71,2.88,3.65,4.39,5.12,5.83,6.54,7.24,7.93,8.62,9.30,9.98,10.66,11.33,12.00,12.67,13.34,,,
18,1.18,2.34,3.11,3.85,4.58,5.29,6.00,6.70,7.39,8.08,8.76,9.44,10.11,10.79,11.46,12.13,12.79,13.46,,
19,0.65,1.79,2.54,3.26,3.98,4.68,5.38,6.07,6.76,7.44,8.11,8.79,9.46,10.13,10.79,11.45,12.12,12.78,13.43,
20,0.00,0.97,1.57,2.17,2.77,3.37,3.97,4.57,5.17,5.77,6.37,6.97,7.57,8.17,8.77,9.37,9.97,10.57,11.17,11.77
