i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.87,,,,,,,,,,,,,,,,,,,
2,10.30,11.35,,,,,,,,,,,,,,,,,,
3,9.73,10.79,11.58,,,,,,,,,,,,,,,,,
4,9.17,10.22,11.01,11.77,,,,,,,,,,,,,,,,
5,8.60,9.65,10.44,11.20,11.95,,,,,,,,,,,,,,,
6,8.03,9.08,9.87,10.63,11.38,12.11,,,,,,,,,,,,,,
7,7.46,8.51,9.30,10.07,10.81,11.54,12.26,,,,,,,,,,,,,
8,6.89,7.94,8.73,9.50,10.24,10.97,11.70,12.41,,,,,,,,,,,,
9,6.32,7.37,8.16,8.93,9.67,10.41,11.13,11.84,12.54,,,,,,,,,,,
10,5.75,6.80,7.59,8.36,9.10,9.84,10.56,11.27,11.97,12.67,,,,,,,,,,
11,5.18,6.23,7.02,7.79,8.53,9.27,9.99,10.70,11.40,12.10,12.80,,,,,,,,,
12,4.61,5.66,6.45,7.22,7.97,8.70,9.42,10.13,10.84,11.53,12.23,12.92,,,,,,,,
13,4.04,5.09,5.89,6.65,7.40,8.13,8.85,9.56,10.27,10.97,11.66,12.35,13.03,,,,,,,
14,3.47,4.53,5.32,6.08,6.83,7.56,8.28,8.99,9.70,10.40,11.09,11.78,12.46,13.15,,,,,,
15,2.91,3.96,4.75,5.51,6.26,6.99,7.71,8.42,9.13,9.83,10.52,11.21,11.90,12.58,13.26,,,,,
16,2.34,3.39,4.18,4.94,5.69,6.42,7.14,7.85,8.56,9.26,9.95,10.64,11.33,12.01,12.69,13.36,,,,
17,1.77,2.82,3.61,4.37,5.12,5.85,6.57,7.28,7.99,8.69,9.38,10.07,10.76,11.44,12.12,12.79,13.47,,,
18,1.20,2.25,3.04,3.80,4.54,5.27,5.99,6.70,7.41,8.11,8.80,9.49,10.17,10.85,11.53,12.21,12.88,13.55,,
19,0.59,1.64,2.42,3.17,3.90,4.62,5.33,6.03,6.73,7.42,8.10,8.79,9.46,10.14,10.81,11.48,12.15,12.82,13.48,
20,0.00,0.83,1.43,2.03,2.63,3.23,3.83,4.43,5.03,5.63,6.23,6.83,7.43,8.03,8.63,9.23,9.83,10.43,11.03,11.63
