i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.76,,,,,,,,,,,,,,,,,,,
2,9.24,10.18,,,,,,,,,,,,,,,,,,
3,8.73,9.67,10.44,,,,,,,,,,,,,,,,,
4,8.21,9.15,9.92,10.67,,,,,,,,,,,,,,,,
5,7.70,8.64,9.41,10.15,10.88,,,,,,,,,,,,,,,
6,7.19,8.12,8.89,9.64,10.36,11.08,,,,,,,,,,,,,,
7,6.67,7.61,8.38,9.12,9.85,10.56,11.27,,,,,,,,,,,,,
8,6.16,7.10,7.86,8.61,9.34,10.05,10.75,11.45,,,,,,,,,,,,
9,5.64,6.58,7.35,8.09,8.82,9.54,10.24,10.94,11.63,,,,,,,,,,,
10,5.13,6.07,6.84,7.58,8.31,9.02,9.73,10.42,11.11,11.80,,,,,,,,,,
11,4.62,5.55,6.32,7.07,7.79,8.51,9.21,9.91,10.60,11.28,11.97,,,,,,,,,
12,4.10,5.04,5.81,6.55,7.28,7.99,8.70,9.39,10.08,10.77,11.45,12.13,,,,,,,,
13,3.59,4.52,5.29,6.04,6.77,7.48,8.18,8.88,9.57,10.26,10.94,11.61,12.29,,,,,,,
14,3.07,4.01,4.78,5.52,6.25,6.96,7.67,8.37,9.06,9.74,10.42,11.10,11.77,12.44,,,,,,
15,2.56,3.50,4.27,5.01,5.74,6.45,7.16,7.85,8.54,9.23,9.91,10.59,11.26,11.93,12.60,,,,,
16,2.05,2.98,3.75,4.50,5.22,5.94,6.64,7.34,8.03,8.71,9.39,10.07,10.75,11.42,12.08,12.75,,,,
17,1.53,2.47,3.24,3.98,4.71,5.42,6.13,6.82,7.51,8.20,8.88,9.56,10.23,10.90,11.57,12.24,12.90,,,
18,1.02,1.95,2.72,3.46,4.19,4.90,5.61,6.30,6.99,7.68,8.36,9.03,9.71,10.38,11.05,11.71,12.37,13.04,,
19,0.49,1.42,2.17,2.91,3.62,4.33,5.02,5.71,6.39,7.07,7.75,8.42,9.09,9.75,10.42,11.08,11.74,12.39,13.05,
20,0.00,0.73,1.33,1.93,2.53,3.13,3.73,4.33,4.93,5.53,6.13,6.73,7.33,7.93,8.53,9.13,9.73,10.33,10.93,11.53
