i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.76,,,,,,,,,,,,,,,,,,
2,0.76,1.88,,,,,,,,,,,,,,,,,
3,0.76,1.88,2.97,,,,,,,,,,,,,,,,
4,0.76,1.88,2.97,4.04,,,,,,,,,,,,,,,
5,0.76,1.88,2.97,4.04,5.09,,,,,,,,,,,,,,
6,0.76,1.88,2.97,4.04,5.09,6.14,,,,,,,,,,,,,
7,0.76,1.88,2.97,4.04,5.09,6.14,7.19,,,,,,,,,,,,
8,0.76,1.88,2.97,4.04,5.09,6.14,7.19,8.23,,,,,,,,,,,
9,0.76,1.88,2.97,4.04,5.09,6.14,7.19,8.23,9.27,,,,,,,,,,
10,0.76,1.88,2.97,4.04,5.09,6.14,7.19,8.23,9.27,10.31,,,,,,,,,
11,0.76,1.88,2.97,4.04,5.09,6.14,7.19,8.23,9.27,10.31,11.34,,,,,,,,
12,0.76,1.88,2.97,4.04,5.09,6.14,7.19,8.23,9.27,10.31,11.34,12.38,,,,,,,
13,0.76,1.88,2.97,4.04,5.09,6.14,7.19,8.23,9.27,10.31,11.34,12.38,13.41,,,,,,
14,0.76,1.88,2.97,4.04,5.09,6.14,7.19,8.23,9.27,10.31,11.34,12.38,13.41,14.44,,,,,
15,0.76,1.88,2.97,4.04,5.09,6.14,7.19,8.23,9.27,10.31,11.34,12.38,13.41,14.44,15.47,,,,
16,0.76,1.88,2.97,4.04,5.09,6.14,7.19,8.23,9.27,10.31,11.34,12.38,13.41,14.44,15.47,16.50,,,
17,0.76,1.88,2.97,4.04,5.09,6.14,7.19,8.23,9.27,10.31,11.34,12.38,13.41,14.44,15.47,16.50,17.52,,
18,0.76,1.88,2.96,4.03,5.08,6.13,7.18,8.22,9.26,10.30,11.33,12.36,13.40,14.43,15.45,16.48,17.51,18.53,
19,0.67,1.77,2.83,3.88,4.92,5.96,7.00,8.03,9.06,10.09,11.11,12.14,13.17,14.19,15.21,16.24,17.26,18.28,19.30
