i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.08,,,,,,,,,,,,,,,,,,
2,1.08,2.19,,,,,,,,,,,,,,,,,
3,1.08,2.19,3.27,,,,,,,,,,,,,,,,
4,1.08,2.19,3.27,4.34,,,,,,,,,,,,,,,
5,1.08,2.19,3.27,4.34,5.41,,,,,,,,,,,,,,
6,1.08,2.19,3.27,4.34,5.41,6.46,,,,,,,,,,,,,
7,1.08,2.19,3.27,4.34,5.41,6.46,7.51,,,,,,,,,,,,
8,1.08,2.19,3.27,4.34,5.41,6.46,7.51,8.55,,,,,,,,,,,
9,1.08,2.19,3.27,4.34,5.41,6.46,7.51,8.55,9.60,,,,,,,,,,
10,1.08,2.19,3.27,4.34,5.41,6.46,7.51,8.55,9.60,10.63,,,,,,,,,
11,1.08,2.19,3.27,4.34,5.41,6.46,7.51,8.55,9.60,10.63,11.68,,,,,,,,
12,1.08,2.19,3.27,4.34,5.41,6.46,7.51,8.55,9.60,10.63,11.68,12.71,,,,,,,
13,1.08,2.19,3.27,4.34,5.41,6.46,7.51,8.55,9.60,10.63,11.68,12.71,13.74,,,,,,
14,1.08,2.19,3.27,4.34,5.41,6.46,7.51,8.55,9.60,10.63,11.68,12.71,13.74,14.78,,,,,
15,1.08,2.19,3.27,4.34,5.41,6.46,7.51,8.55,9.60,10.63,11.68,12.71,13.74,14.78,15.80,,,,
16,1.08,2.19,3.27,4.34,5.41,6.46,7.51,8.55,9.60,10.63,11.68,12.71,13.74,14.78,15.80,16.84,,,
17,1.08,2.19,3.27,4.34,5.41,6.46,7.50,8.55,9.60,10.63,11.68,12.71,13.74,14.78,15.80,16.84,17.86,,
18,1.07,2.19,3.27,4.33,5.39,6.45,7.50,8.54,9.58,10.62,11.65,12.70,13.72,14.76,15.79,16.82,17.85,18.88,
19,0.97,2.06,3.12,4.17,5.21,6.25,7.29,8.32,9.36,10.38,11.41,12.44,13.46,14.49,15.52,16.54,17.57,18.59,19.61
