i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.45,,,,,,,,,,,,,,,,,,,
2,9.91,11.13,,,,,,,,,,,,,,,,,,
3,9.37,10.59,11.36,,,,,,,,,,,,,,,,,
4,8.82,10.05,10.82,11.56,,,,,,,,,,,,,,,,
5,8.28,9.51,10.27,11.02,11.75,,,,,,,,,,,,,,,
6,7.74,8.96,9.73,10.48,11.21,11.92,,,,,,,,,,,,,,
7,7.20,8.42,9.19,9.93,10.66,11.38,12.09,,,,,,,,,,,,,
8,6.65,7.88,8.65,9.39,10.12,10.84,11.54,12.24,,,,,,,,,,,,
9,6.11,7.33,8.10,8.85,9.58,10.29,11.00,11.70,12.39,,,,,,,,,,,
10,5.57,6.79,7.56,8.30,9.03,9.75,10.46,11.16,11.85,12.54,,,,,,,,,,
11,5.02,6.25,7.02,7.76,8.49,9.21,9.91,10.61,11.31,12.00,12.68,,,,,,,,,
12,4.48,5.70,6.47,7.22,7.95,8.66,9.37,10.07,10.77,11.45,12.14,12.82,,,,,,,,
13,3.94,5.16,5.93,6.67,7.40,8.12,8.83,9.53,10.22,10.91,11.60,12.28,12.96,,,,,,,
14,3.39,4.62,5.39,6.13,6.86,7.58,8.28,8.98,9.68,10.37,11.05,11.73,12.41,13.09,,,,,,
15,2.85,4.07,4.84,5.59,6.32,7.03,7.74,8.44,9.14,9.83,10.51,11.19,11.87,12.54,13.22,,,,,
16,2.31,3.53,4.30,5.04,5.77,6.49,7.20,7.90,8.59,9.28,9.97,10.65,11.33,12.00,12.67,13.34,,,,
17,1.76,2.99,3.76,4.50,5.23,5.95,6.65,7.35,8.05,8.74,9.42,10.10,10.78,11.46,12.13,12.80,13.47,,,
18,1.22,2.44,3.21,3.95,4.68,5.40,6.10,6.80,7.50,8.18,8.87,9.55,10.23,10.90,11.57,12.24,12.91,13.57,,
19,0.68,1.88,2.62,3.35,4.07,4.77,5.47,6.16,6.85,7.53,8.21,8.89,9.56,10.23,10.89,11.56,12.22,12.88,13.54,
20,0.00,1.02,1.62,2.22,2.82,3.42,4.02,4.62,5.22,5.82,6.42,7.02,7.62,8.22,8.82,9.42,10.02,10.62,11.22,11.82
