i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.49,,,,,,,,,,,,,,,,,,
2,0.49,1.58,,,,,,,,,,,,,,,,,
3,0.49,1.58,2.63,,,,,,,,,,,,,,,,
4,0.49,1.58,2.63,3.68,,,,,,,,,,,,,,,
5,0.49,1.58,2.63,3.68,4.71,,,,,,,,,,,,,,
6,0.49,1.58,2.63,3.68,4.71,5.75,,,,,,,,,,,,,
7,0.49,1.58,2.63,3.68,4.71,5.75,6.78,,,,,,,,,,,,
8,0.49,1.58,2.63,3.68,4.71,5.75,6.78,7.80,,,,,,,,,,,
9,0.49,1.58,2.63,3.68,4.71,5.75,6.78,7.80,8.82,,,,,,,,,,
10,0.49,1.58,2.63,3.68,4.71,5.75,6.78,7.80,8.82,9.86,,,,,,,,,
11,0.49,1.58,2.63,3.68,4.71,5.75,6.78,7.80,8.82,9.86,10.95,,,,,,,,
12,0.49,1.58,2.63,3.68,4.71,5.75,6.78,7.80,8.82,9.86,10.95,12.40,,,,,,,
13,0.49,1.58,2.63,3.68,4.71,5.75,6.78,7.80,8.82,9.86,10.95,12.40,13.60,,,,,,
14,0.49,1.58,2.63,3.68,4.71,5.75,6.78,7.80,8.82,9.86,10.95,12.39,13.60,14.59,,,,,
15,0.49,1.58,2.63,3.68,4.71,5.75,6.78,7.80,8.82,9.86,10.95,12.39,13.60,14.59,15.70,,,,
16,0.49,1.58,2.63,3.68,4.71,5.75,6.78,7.80,8.82,9.86,10.93,12.39,13.60,14.59,15.70,16.73,,,
17,0.49,1.58,2.63,3.68,4.71,5.75,6.78,7.80,8.82,9.86,10.90,12.38,13.60,14.59,15.70,16.73,17.70,,
18,0.49,1.58,2.63,3.67,4.71,5.75,6.78,7.79,8.82,9.85,10.90,12.30,13.60,14.59,15.70,16.73,17.70,18.80,
19,0.45,1.51,2.56,3.60,4.62,5.66,6.67,7.70,8.72,9.73,10.76,12.21,13.50,14.59,15.70,16.73,17.70,18.80,19.79
