i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.50,,,,,,,,,,,,,,,,,,,
2,8.05,8.88,,,,,,,,,,,,,,,,,,
3,7.60,8.43,9.18,,,,,,,,,,,,,,,,,
4,7.15,7.98,8.73,9.45,,,,,,,,,,,,,,,,
5,6.70,7.53,8.28,9.00,9.71,,,,,,,,,,,,,,,
6,6.25,7.08,7.83,8.55,9.25,9.95,,,,,,,,,,,,,,
7,5.80,6.63,7.38,8.10,8.80,9.50,10.19,,,,,,,,,,,,,
8,5.35,6.18,6.93,7.65,8.35,9.05,9.74,10.42,,,,,,,,,,,,
9,4.90,5.73,6.48,7.20,7.90,8.60,9.29,9.97,10.64,,,,,,,,,,,
10,4.45,5.28,6.03,6.75,7.45,8.15,8.84,9.52,10.19,10.86,,,,,,,,,,
11,4.00,4.83,5.58,6.30,7.00,7.70,8.38,9.07,9.74,10.41,11.08,,,,,,,,,
12,3.55,4.38,5.13,5.85,6.55,7.25,7.93,8.61,9.29,9.96,10.63,11.29,,,,,,,,
13,3.10,3.93,4.68,5.40,6.10,6.80,7.48,8.16,8.84,9.51,10.18,10.84,11.50,,,,,,,
14,2.65,3.48,4.23,4.95,5.65,6.35,7.03,7.71,8.39,9.06,9.73,10.39,11.05,11.71,,,,,,
15,2.20,3.03,3.78,4.50,5.20,5.90,6.58,7.26,7.94,8.61,9.28,9.94,10.60,11.26,11.92,,,,,
16,1.75,2.58,3.33,4.05,4.75,5.45,6.13,6.81,7.49,8.16,8.83,9.49,10.15,10.81,11.47,12.12,,,,
17,1.29,2.13,2.88,3.60,4.30,5.00,5.68,6.36,7.04,7.71,8.38,9.04,9.70,10.36,11.02,11.67,12.33,,,
18,0.85,1.68,2.43,3.14,3.85,4.54,5.23,5.91,6.58,7.25,7.92,8.58,9.25,9.90,10.56,11.22,11.87,12.52,,
19,0.40,1.22,1.95,2.66,3.36,4.05,4.73,5.40,6.07,6.74,7.40,8.06,8.72,9.37,10.03,10.68,11.33,11.97,12.62,
20,0.00,0.64,1.24,1.84,2.44,3.04,3.64,4.24,4.84,5.44,6.04,6.64,7.24,7.84,8.44,9.04,9.64,10.24,10.84,11.44
