i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.87,,,,,,,,,,,,,,,,,,,
2,10.30,11.50,,,,,,,,,,,,,,,,,,
3,9.74,10.93,11.71,,,,,,,,,,,,,,,,,
4,9.17,10.37,11.15,11.90,,,,,,,,,,,,,,,,
5,8.61,9.80,10.58,11.34,12.08,,,,,,,,,,,,,,,
6,8.04,9.24,10.02,10.77,11.51,12.24,,,,,,,,,,,,,,
7,7.48,8.67,9.45,10.21,10.95,11.67,12.39,,,,,,,,,,,,,
8,6.91,8.11,8.89,9.64,10.38,11.11,11.82,12.53,,,,,,,,,,,,
9,6.35,7.54,8.32,9.08,9.82,10.54,11.26,11.96,12.67,,,,,,,,,,,
10,5.78,6.98,7.76,8.51,9.25,9.98,10.69,11.40,12.10,12.80,,,,,,,,,,
11,5.22,6.41,7.19,7.95,8.69,9.41,10.13,10.83,11.54,12.23,12.92,,,,,,,,,
12,4.65,5.85,6.63,7.38,8.12,8.85,9.56,10.27,10.97,11.67,12.36,13.04,,,,,,,,
13,4.09,5.28,6.06,6.82,7.56,8.28,9.00,9.70,10.41,11.10,11.79,12.48,13.16,,,,,,,
14,3.52,4.72,5.50,6.25,6.99,7.72,8.43,9.14,9.84,10.54,11.23,11.91,12.60,13.28,,,,,,
15,2.96,4.15,4.93,5.69,6.43,7.15,7.87,8.58,9.28,9.97,10.66,11.35,12.03,12.71,13.39,,,,,
16,2.39,3.59,4.37,5.12,5.86,6.59,7.30,8.01,8.71,9.41,10.10,10.78,11.47,12.15,12.82,13.50,,,,
17,1.83,3.02,3.80,4.56,5.30,6.02,6.74,7.44,8.14,8.84,9.53,10.22,10.90,11.58,12.26,12.93,13.60,,,
18,1.27,2.45,3.23,3.99,4.72,5.45,6.16,6.87,7.57,8.26,8.95,9.64,10.32,11.00,11.68,12.35,13.02,13.69,,
19,0.68,1.86,2.62,3.36,4.08,4.80,5.50,6.20,6.89,7.58,8.26,8.94,9.62,10.29,10.96,11.63,12.30,12.96,13.63,
20,0.00,0.98,1.58,2.18,2.78,3.38,3.98,4.58,5.18,5.78,6.38,6.98,7.58,8.18,8.78,9.38,9.98,10.58,11.18,11.78
