i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.44,,,,,,,,,,,,,,,,,,,
2,8.94,9.81,,,,,,,,,,,,,,,,,,
3,8.44,9.30,10.07,,,,,,,,,,,,,,,,,
4,7.93,8.80,9.57,10.31,,,,,,,,,,,,,,,,
5,7.43,8.30,9.07,9.81,10.54,,,,,,,,,,,,,,,
6,6.93,7.80,8.57,9.31,10.04,10.75,,,,,,,,,,,,,,
7,6.43,7.30,8.07,8.81,9.54,10.25,10.95,,,,,,,,,,,,,
8,5.93,6.80,7.57,8.31,9.03,9.75,10.45,11.14,,,,,,,,,,,,
9,5.43,6.30,7.07,7.81,8.53,9.25,9.95,10.64,11.33,,,,,,,,,,,
10,4.93,5.80,6.57,7.31,8.03,8.74,9.45,10.14,10.83,11.51,,,,,,,,,,
11,4.43,5.30,6.07,6.81,7.53,8.24,8.95,9.64,10.33,11.01,11.69,,,,,,,,,
12,3.93,4.80,5.56,6.31,7.03,7.74,8.45,9.14,9.83,10.51,11.19,11.87,,,,,,,,
13,3.43,4.30,5.06,5.81,6.53,7.24,7.94,8.64,9.33,10.01,10.69,11.36,12.04,,,,,,,
14,2.93,3.80,4.56,5.30,6.03,6.74,7.44,8.14,8.83,9.51,10.19,10.86,11.54,12.20,,,,,,
15,2.43,3.29,4.06,4.80,5.53,6.24,6.94,7.64,8.33,9.01,9.69,10.36,11.03,11.70,12.37,,,,,
16,1.92,2.79,3.56,4.30,5.03,5.74,6.44,7.14,7.82,8.51,9.19,9.86,10.53,11.20,11.87,12.53,,,,
17,1.42,2.29,3.06,3.80,4.53,5.24,5.94,6.63,7.32,8.01,8.69,9.36,10.03,10.70,11.37,12.03,12.69,,,
18,0.92,1.79,2.56,3.30,4.02,4.73,5.43,6.13,6.82,7.50,8.18,8.85,9.52,10.19,10.86,11.52,12.18,12.84,,
19,0.42,1.27,2.03,2.76,3.47,4.17,4.87,5.56,6.24,6.91,7.59,8.26,8.92,9.59,10.25,10.91,11.57,12.22,12.88,
20,0.00,0.64,1.24,1.84,2.44,3.04,3.64,4.24,4.84,5.44,6.04,6.64,7.24,7.84,8.44,9.04,9.64,10.24,10.84,11.44
