i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.44,,,,,,,,,,,,,,,,,,,
2,7.05,7.81,,,,,,,,,,,,,,,,,,
3,6.65,7.41,8.14,,,,,,,,,,,,,,,,,
4,6.26,7.02,7.74,8.45,,,,,,,,,,,,,,,,
5,5.86,6.62,7.35,8.05,8.74,,,,,,,,,,,,,,,
6,5.47,6.23,6.95,7.66,8.35,9.03,,,,,,,,,,,,,,
7,5.07,5.83,6.56,7.26,7.95,8.63,9.31,,,,,,,,,,,,,
8,4.68,5.44,6.16,6.87,7.56,8.24,8.91,9.58,,,,,,,,,,,,
9,4.28,5.04,5.77,6.47,7.16,7.84,8.52,9.18,9.85,,,,,,,,,,,
10,3.89,4.65,5.37,6.08,6.77,7.45,8.12,8.79,9.45,10.12,,,,,,,,,,
11,3.49,4.25,4.98,5.68,6.37,7.05,7.73,8.39,9.06,9.72,10.38,,,,,,,,,
12,3.10,3.86,4.58,5.28,5.98,6.66,7.33,8.00,8.66,9.32,9.98,10.64,,,,,,,,
13,2.70,3.46,4.19,4.89,5.58,6.26,6.94,7.60,8.27,8.93,9.59,10.24,10.90,,,,,,,
14,2.31,3.07,3.79,4.49,5.18,5.87,6.54,7.21,7.87,8.53,9.19,9.85,10.50,11.15,,,,,,
15,1.91,2.67,3.40,4.10,4.79,5.47,6.15,6.81,7.48,8.14,8.80,9.45,10.10,10.76,11.40,,,,,
16,1.52,2.28,3.00,3.70,4.39,5.08,5.75,6.42,7.08,7.74,8.40,9.06,9.71,10.36,11.01,11.66,,,,
17,1.12,1.88,2.61,3.31,4.00,4.68,5.35,6.02,6.69,7.35,8.01,8.66,9.31,9.96,10.61,11.26,11.91,,,
18,0.73,1.48,2.21,2.91,3.60,4.28,4.96,5.63,6.29,6.95,7.61,8.26,8.91,9.57,10.21,10.86,11.51,12.15,,
19,0.34,1.08,1.80,2.49,3.18,3.85,4.52,5.19,5.85,6.50,7.16,7.81,8.46,9.11,9.75,10.40,11.04,11.68,12.32,
20,0.00,0.59,1.19,1.79,2.39,2.99,3.59,4.19,4.79,5.39,5.99,6.59,7.19,7.79,8.39,8.99,9.59,10.19,10.79,11.39
