i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.64,,,,,,,,,,,,,,,,,,,
2,7.24,7.96,,,,,,,,,,,,,,,,,,
3,6.83,7.56,8.29,,,,,,,,,,,,,,,,,
4,6.42,7.15,7.88,8.59,,,,,,,,,,,,,,,,
5,6.02,6.74,7.47,8.18,8.88,,,,,,,,,,,,,,,
6,5.61,6.34,7.07,7.78,8.47,9.15,,,,,,,,,,,,,,
7,5.20,5.93,6.66,7.37,8.06,8.75,9.42,,,,,,,,,,,,,
8,4.79,5.52,6.25,6.96,7.66,8.34,9.02,9.69,,,,,,,,,,,,
9,4.39,5.11,5.85,6.55,7.25,7.93,8.61,9.28,9.95,,,,,,,,,,,
10,3.98,4.71,5.44,6.15,6.84,7.53,8.20,8.88,9.54,10.21,,,,,,,,,,
11,3.57,4.30,5.03,5.74,6.43,7.12,7.80,8.47,9.14,9.80,10.46,,,,,,,,,
12,3.17,3.89,4.62,5.33,6.03,6.71,7.39,8.06,8.73,9.39,10.05,10.71,,,,,,,,
13,2.76,3.49,4.22,4.93,5.62,6.30,6.98,7.65,8.32,8.98,9.64,10.30,10.96,,,,,,,
14,2.35,3.08,3.81,4.52,5.21,5.90,6.58,7.25,7.91,8.58,9.24,9.89,10.55,11.20,,,,,,
15,1.94,2.67,3.40,4.11,4.81,5.49,6.17,6.84,7.51,8.17,8.83,9.49,10.14,10.79,11.44,,,,,
16,1.54,2.26,3.00,3.70,4.40,5.08,5.76,6.43,7.10,7.76,8.42,9.08,9.73,10.39,11.04,11.69,,,,
17,1.13,1.86,2.59,3.30,3.99,4.68,5.35,6.03,6.69,7.36,8.02,8.67,9.33,9.98,10.63,11.28,11.93,,,
18,0.72,1.45,2.18,2.89,3.58,4.27,4.94,5.61,6.28,6.94,7.60,8.26,8.92,9.57,10.22,10.87,11.51,12.16,,
19,0.32,1.03,1.76,2.46,3.14,3.82,4.49,5.16,5.82,6.48,7.14,7.79,8.44,9.09,9.74,10.39,11.03,11.68,12.32,
20,0.00,0.54,1.14,1.74,2.34,2.94,3.54,4.14,4.74,5.34,5.94,6.54,7.14,7.74,8.34,8.94,9.54,10.14,10.74,11.34
