i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.53,,,,,,,,,,,,,,,,,,,
2,9.98,11.12,,,,,,,,,,,,,,,,,,
3,9.43,10.58,11.35,,,,,,,,,,,,,,,,,
4,8.88,10.03,10.80,11.55,,,,,,,,,,,,,,,,
5,8.34,9.48,10.25,11.00,11.74,,,,,,,,,,,,,,,
6,7.79,8.93,9.70,10.46,11.19,11.91,,,,,,,,,,,,,,
7,7.24,8.38,9.16,9.91,10.64,11.36,12.07,,,,,,,,,,,,,
8,6.69,7.83,8.61,9.36,10.09,10.81,11.52,12.23,,,,,,,,,,,,
9,6.14,7.28,8.06,8.81,9.54,10.26,10.97,11.68,12.37,,,,,,,,,,,
10,5.59,6.73,7.51,8.26,8.99,9.71,10.43,11.13,11.83,12.52,,,,,,,,,,
11,5.04,6.19,6.96,7.71,8.44,9.17,9.88,10.58,11.28,11.97,12.66,,,,,,,,,
12,4.49,5.64,6.41,7.16,7.90,8.62,9.33,10.03,10.73,11.42,12.11,12.79,,,,,,,,
13,3.94,5.09,5.86,6.61,7.35,8.07,8.78,9.48,10.18,10.87,11.56,12.24,12.92,,,,,,,
14,3.40,4.54,5.31,6.06,6.80,7.52,8.23,8.93,9.63,10.32,11.01,11.69,12.37,13.05,,,,,,
15,2.85,3.99,4.77,5.52,6.25,6.97,7.68,8.39,9.08,9.77,10.46,11.14,11.82,12.50,13.17,,,,,
16,2.30,3.44,4.22,4.97,5.70,6.42,7.13,7.84,8.53,9.22,9.91,10.60,11.27,11.95,12.63,13.30,,,,
17,1.75,2.89,3.67,4.42,5.15,5.87,6.58,7.29,7.98,8.67,9.36,10.05,10.72,11.40,12.08,12.75,13.42,,,
18,1.20,2.34,3.11,3.86,4.60,5.32,6.03,6.73,7.43,8.12,8.80,9.49,10.16,10.84,11.51,12.18,12.85,13.52,,
19,0.64,1.77,2.52,3.26,3.98,4.69,5.39,6.08,6.77,7.46,8.14,8.81,9.49,10.16,10.83,11.49,12.16,12.82,13.48,
20,0.00,0.93,1.53,2.13,2.73,3.33,3.93,4.53,5.13,5.73,6.33,6.93,7.53,8.13,8.73,9.33,9.93,10.53,11.13,11.73
