i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.30,,,,,,,,,,,,,,,,,,,
2,5.02,5.55,,,,,,,,,,,,,,,,,,
3,4.74,5.27,5.96,,,,,,,,,,,,,,,,,
4,4.45,4.99,5.68,6.35,,,,,,,,,,,,,,,,
5,4.17,4.70,5.39,6.07,6.73,,,,,,,,,,,,,,,
6,3.89,4.42,5.11,5.79,6.45,7.11,,,,,,,,,,,,,,
7,3.61,4.14,4.83,5.50,6.17,6.83,7.48,,,,,,,,,,,,,
8,3.32,3.86,4.55,5.22,5.89,6.54,7.20,7.85,,,,,,,,,,,,
9,3.04,3.57,4.26,4.94,5.60,6.26,6.91,7.56,8.21,,,,,,,,,,,
10,2.76,3.29,3.98,4.66,5.32,5.98,6.63,7.28,7.93,8.57,,,,,,,,,,
11,2.48,3.01,3.70,4.37,5.04,5.70,6.35,7.00,7.65,8.29,8.93,,,,,,,,,
12,2.20,2.73,3.42,4.09,4.76,5.41,6.07,6.72,7.36,8.01,8.65,9.29,,,,,,,,
13,1.91,2.45,3.14,3.81,4.47,5.13,5.79,6.43,7.08,7.72,8.37,9.00,9.64,,,,,,,
14,1.63,2.16,2.85,3.53,4.19,4.85,5.50,6.15,6.80,7.44,8.08,8.72,9.36,10.00,,,,,,
15,1.35,1.88,2.57,3.25,3.91,4.57,5.22,5.87,6.52,7.16,7.80,8.44,9.08,9.71,10.35,,,,,
16,1.07,1.60,2.29,2.96,3.63,4.29,4.94,5.59,6.23,6.88,7.52,8.16,8.80,9.43,10.07,10.70,,,,
17,0.78,1.32,2.01,2.68,3.35,4.00,4.66,5.31,5.95,6.60,7.24,7.88,8.51,9.15,9.78,10.42,11.05,,,
18,0.50,1.03,1.72,2.40,3.06,3.72,4.37,5.02,5.67,6.31,6.95,7.59,8.23,8.87,9.50,10.13,10.77,11.40,,
19,0.22,0.75,1.43,2.10,2.76,3.42,4.07,4.72,5.36,6.00,6.64,7.28,7.91,8.55,9.18,9.81,10.44,11.07,11.70,
20,0.00,0.41,1.01,1.61,2.21,2.81,3.41,4.01,4.61,5.21,5.81,6.41,7.01,7.61,8.21,8.81,9.41,10.01,10.61,11.21
