i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.05,,,,,,,,,,,,,,,,,,,
2,9.51,10.42,,,,,,,,,,,,,,,,,,
3,8.98,9.89,10.67,,,,,,,,,,,,,,,,,
4,8.45,9.36,10.14,10.90,,,,,,,,,,,,,,,,
5,7.92,8.83,9.61,10.36,11.10,,,,,,,,,,,,,,,
6,7.38,8.29,9.07,9.83,10.57,11.29,,,,,,,,,,,,,,
7,6.85,7.76,8.54,9.30,10.03,10.76,11.47,,,,,,,,,,,,,
8,6.32,7.23,8.01,8.76,9.50,10.23,10.94,11.64,,,,,,,,,,,,
9,5.78,6.69,7.48,8.23,8.97,9.69,10.40,11.11,11.81,,,,,,,,,,,
10,5.25,6.16,6.94,7.70,8.44,9.16,9.87,10.58,11.27,11.96,,,,,,,,,,
11,4.72,5.63,6.41,7.17,7.90,8.63,9.34,10.04,10.74,11.43,12.12,,,,,,,,,
12,4.19,5.10,5.88,6.63,7.37,8.09,8.81,9.51,10.21,10.90,11.59,12.27,,,,,,,,
13,3.65,4.56,5.35,6.10,6.84,7.56,8.27,8.98,9.68,10.37,11.05,11.74,12.41,,,,,,,
14,3.12,4.03,4.81,5.57,6.31,7.03,7.74,8.45,9.14,9.83,10.52,11.20,11.88,12.56,,,,,,
15,2.59,3.50,4.28,5.04,5.77,6.50,7.21,7.91,8.61,9.30,9.99,10.67,11.35,12.02,12.70,,,,,
16,2.06,2.97,3.75,4.50,5.24,5.96,6.68,7.38,8.08,8.77,9.46,10.14,10.82,11.49,12.16,12.83,,,,
17,1.52,2.43,3.21,3.97,4.71,5.43,6.14,6.85,7.54,8.24,8.92,9.60,10.28,10.96,11.63,12.30,12.97,,,
18,0.99,1.90,2.68,3.43,4.17,4.89,5.60,6.31,7.00,7.69,8.38,9.06,9.74,10.41,11.09,11.76,12.42,13.09,,
19,0.46,1.34,2.11,2.85,3.58,4.29,4.99,5.69,6.38,7.06,7.74,8.42,9.09,9.76,10.43,11.09,11.76,12.42,13.08,
20,0.00,0.67,1.27,1.87,2.47,3.07,3.67,4.27,4.87,5.47,6.07,6.67,7.27,7.87,8.47,9.07,9.67,10.27,10.87,11.47
