i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.30,,,,,,,,,,,,,,,,,,,
2,9.76,10.74,,,,,,,,,,,,,,,,,,
3,9.22,10.20,10.98,,,,,,,,,,,,,,,,,
4,8.68,9.66,10.44,11.19,,,,,,,,,,,,,,,,
5,8.14,9.11,9.90,10.65,11.39,,,,,,,,,,,,,,,
6,7.59,8.57,9.35,10.11,10.85,11.57,,,,,,,,,,,,,,
7,7.05,8.03,8.81,9.57,10.30,11.03,11.74,,,,,,,,,,,,,
8,6.51,7.49,8.27,9.03,9.76,10.49,11.20,11.90,,,,,,,,,,,,
9,5.97,6.95,7.73,8.48,9.22,9.94,10.66,11.36,12.06,,,,,,,,,,,
10,5.43,6.40,7.19,7.94,8.68,9.40,10.11,10.82,11.52,12.21,,,,,,,,,,
11,4.88,5.86,6.64,7.40,8.14,8.86,9.57,10.28,10.98,11.67,12.36,,,,,,,,,
12,4.34,5.32,6.10,6.86,7.59,8.32,9.03,9.74,10.43,11.13,11.81,12.50,,,,,,,,
13,3.80,4.78,5.56,6.32,7.05,7.78,8.49,9.19,9.89,10.58,11.27,11.95,12.63,,,,,,,
14,3.26,4.24,5.02,5.77,6.51,7.23,7.95,8.65,9.35,10.04,10.73,11.41,12.09,12.77,,,,,,
15,2.71,3.69,4.48,5.23,5.97,6.69,7.40,8.11,8.81,9.50,10.19,10.87,11.55,12.23,12.90,,,,,
16,2.17,3.15,3.93,4.69,5.43,6.15,6.86,7.57,8.27,8.96,9.65,10.33,11.01,11.69,12.36,13.03,,,,
17,1.63,2.61,3.39,4.15,4.88,5.61,6.32,7.02,7.72,8.41,9.10,9.79,10.47,11.14,11.82,12.49,13.16,,,
18,1.09,2.07,2.85,3.60,4.34,5.06,5.77,6.47,7.17,7.86,8.55,9.23,9.91,10.59,11.26,11.93,12.60,13.27,,
19,0.53,1.50,2.26,3.01,3.73,4.44,5.15,5.84,6.53,7.22,7.90,8.57,9.25,9.92,10.59,11.25,11.92,12.58,13.24,
20,0.00,0.76,1.36,1.96,2.56,3.16,3.76,4.36,4.96,5.56,6.16,6.76,7.36,7.96,8.56,9.16,9.76,10.36,10.96,11.56
