i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.09,,,,,,,,,,,,,,,,,,,
2,9.56,10.48,,,,,,,,,,,,,,,,,,
3,9.02,9.95,10.73,,,,,,,,,,,,,,,,,
4,8.49,9.42,10.20,10.95,,,,,,,,,,,,,,,,
5,7.96,8.88,9.66,10.42,11.15,,,,,,,,,,,,,,,
6,7.42,8.35,9.13,9.88,10.62,11.34,,,,,,,,,,,,,,
7,6.89,7.81,8.60,9.35,10.09,10.81,11.52,,,,,,,,,,,,,
8,6.35,7.28,8.06,8.82,9.55,10.28,10.99,11.69,,,,,,,,,,,,
9,5.82,6.75,7.53,8.28,9.02,9.74,10.45,11.16,11.85,,,,,,,,,,,
10,5.29,6.21,6.99,7.75,8.49,9.21,9.92,10.62,11.32,12.01,,,,,,,,,,
11,4.75,5.68,6.46,7.21,7.95,8.67,9.39,10.09,10.79,11.48,12.16,,,,,,,,,
12,4.22,5.15,5.93,6.68,7.42,8.14,8.85,9.56,10.25,10.94,11.63,12.31,,,,,,,,
13,3.68,4.61,5.39,6.15,6.88,7.61,8.32,9.02,9.72,10.41,11.10,11.78,12.46,,,,,,,
14,3.15,4.08,4.86,5.61,6.35,7.07,7.78,8.49,9.19,9.88,10.56,11.25,11.92,12.60,,,,,,
15,2.62,3.54,4.32,5.08,5.82,6.54,7.25,7.95,8.65,9.34,10.03,10.71,11.39,12.07,12.74,,,,,
16,2.08,3.01,3.79,4.55,5.28,6.00,6.72,7.42,8.12,8.81,9.50,10.18,10.86,11.53,12.20,12.87,,,,
17,1.55,2.48,3.26,4.01,4.75,5.47,6.18,6.89,7.58,8.27,8.96,9.64,10.32,11.00,11.67,12.34,13.01,,,
18,1.02,1.94,2.72,3.47,4.21,4.93,5.64,6.34,7.04,7.73,8.42,9.10,9.78,10.45,11.12,11.79,12.46,13.13,,
19,0.47,1.38,2.15,2.89,3.62,4.33,5.03,5.73,6.42,7.10,7.78,8.45,9.13,9.80,10.46,11.13,11.79,12.45,13.11,
20,0.00,0.69,1.29,1.89,2.49,3.09,3.69,4.29,4.89,5.49,6.09,6.69,7.29,7.89,8.49,9.09,9.69,10.29,10.89,11.49
