i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.02,,,,,,,,,,,,,,,,,,
2,1.02,2.17,,,,,,,,,,,,,,,,,
3,1.02,2.17,3.27,,,,,,,,,,,,,,,,
4,1.02,2.17,3.27,4.36,,,,,,,,,,,,,,,
5,1.02,2.17,3.27,4.36,5.42,,,,,,,,,,,,,,
6,1.02,2.17,3.27,4.36,5.42,6.49,,,,,,,,,,,,,
7,1.02,2.17,3.27,4.36,5.42,6.49,7.54,,,,,,,,,,,,
8,1.02,2.17,3.27,4.36,5.42,6.49,7.54,8.60,,,,,,,,,,,
9,1.02,2.17,3.27,4.36,5.42,6.49,7.54,8.60,9.64,,,,,,,,,,
10,1.02,2.17,3.27,4.36,5.42,6.49,7.54,8.60,9.64,10.70,,,,,,,,,
11,1.02,2.17,3.27,4.36,5.42,6.49,7.54,8.60,9.64,10.70,11.73,,,,,,,,
12,1.02,2.17,3.27,4.36,5.42,6.49,7.54,8.60,9.64,10.70,11.73,12.78,,,,,,,
13,1.02,2.17,3.27,4.36,5.42,6.49,7.54,8.60,9.64,10.70,11.73,12.78,13.82,,,,,,
14,1.02,2.17,3.27,4.36,5.42,6.49,7.54,8.60,9.64,10.70,11.73,12.78,13.82,14.86,,,,,
15,1.02,2.17,3.27,4.36,5.42,6.49,7.54,8.60,9.64,10.70,11.73,12.78,13.82,14.86,15.89,,,,
16,1.02,2.17,3.27,4.36,5.42,6.49,7.54,8.60,9.64,10.70,11.73,12.78,13.82,14.86,15.89,16.93,,,
17,1.02,2.17,3.27,4.36,5.42,6.49,7.54,8.60,9.64,10.70,11.73,12.78,13.81,14.86,15.89,16.93,17.96,,
18,1.01,2.15,3.25,4.33,5.41,6.47,7.53,8.57,9.62,10.68,11.71,12.76,13.79,14.84,15.87,16.91,17.93,18.97,
19,0.91,2.00,3.08,4.13,5.18,6.23,7.27,8.31,9.35,10.38,11.41,12.45,13.47,14.51,15.54,16.57,17.59,18.61,19.64
