i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.29,,,,,,,,,,,,,,,,,,,
2,9.75,10.73,,,,,,,,,,,,,,,,,,
3,9.21,10.19,10.97,,,,,,,,,,,,,,,,,
4,8.66,9.65,10.43,11.18,,,,,,,,,,,,,,,,
5,8.12,9.11,9.89,10.64,11.38,,,,,,,,,,,,,,,
6,7.58,8.57,9.35,10.10,10.84,11.56,,,,,,,,,,,,,,
7,7.04,8.03,8.81,9.56,10.30,11.02,11.73,,,,,,,,,,,,,
8,6.50,7.48,8.26,9.02,9.76,10.48,11.19,11.90,,,,,,,,,,,,
9,5.96,6.94,7.72,8.48,9.21,9.94,10.65,11.35,12.05,,,,,,,,,,,
10,5.42,6.40,7.18,7.94,8.67,9.40,10.11,10.81,11.51,12.20,,,,,,,,,,
11,4.88,5.86,6.64,7.40,8.13,8.86,9.57,10.27,10.97,11.66,12.35,,,,,,,,,
12,4.34,5.32,6.10,6.86,7.59,8.32,9.03,9.73,10.43,11.12,11.81,12.49,,,,,,,,
13,3.80,4.78,5.56,6.32,7.05,7.77,8.49,9.19,9.89,10.58,11.27,11.95,12.63,,,,,,,
14,3.26,4.24,5.02,5.77,6.51,7.23,7.95,8.65,9.35,10.04,10.73,11.41,12.09,12.77,,,,,,
15,2.72,3.70,4.48,5.23,5.97,6.69,7.41,8.11,8.81,9.50,10.19,10.87,11.55,12.22,12.90,,,,,
16,2.17,3.16,3.94,4.69,5.43,6.15,6.86,7.57,8.27,8.96,9.65,10.33,11.01,11.68,12.36,13.03,,,,
17,1.63,2.62,3.40,4.15,4.89,5.61,6.32,7.03,7.72,8.42,9.10,9.79,10.47,11.14,11.82,12.49,13.15,,,
18,1.09,2.07,2.85,3.61,4.34,5.06,5.77,6.48,7.17,7.87,8.55,9.23,9.91,10.59,11.26,11.93,12.60,13.27,,
19,0.53,1.51,2.27,3.01,3.74,4.45,5.15,5.85,6.54,7.22,7.90,8.58,9.25,9.92,10.59,11.26,11.92,12.58,13.24,
20,0.00,0.77,1.37,1.97,2.57,3.17,3.77,4.37,4.97,5.57,6.17,6.77,7.37,7.97,8.57,9.17,9.77,10.37,10.97,11.57
