i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.82,,,,,,,,,,,,,,,,,,,
2,5.51,6.17,,,,,,,,,,,,,,,,,,
3,5.20,5.86,6.55,,,,,,,,,,,,,,,,,
4,4.89,5.55,6.24,6.92,,,,,,,,,,,,,,,,
5,4.58,5.24,5.94,6.62,7.29,,,,,,,,,,,,,,,
6,4.27,4.93,5.63,6.31,6.98,7.64,,,,,,,,,,,,,,
7,3.97,4.62,5.32,6.00,6.67,7.33,7.99,,,,,,,,,,,,,
8,3.66,4.31,5.01,5.69,6.36,7.02,7.68,8.33,,,,,,,,,,,,
9,3.35,4.01,4.70,5.38,6.05,6.71,7.37,8.03,8.68,,,,,,,,,,,
10,3.04,3.70,4.39,5.07,5.74,6.41,7.06,7.72,8.37,9.01,,,,,,,,,,
11,2.73,3.39,4.08,4.76,5.43,6.10,6.75,7.41,8.06,8.71,9.35,,,,,,,,,
12,2.42,3.08,3.78,4.46,5.13,5.79,6.45,7.10,7.75,8.40,9.04,9.68,,,,,,,,
13,2.11,2.77,3.47,4.15,4.82,5.48,6.14,6.79,7.44,8.09,8.73,9.38,10.02,,,,,,,
14,1.81,2.46,3.16,3.84,4.51,5.17,5.83,6.48,7.13,7.78,8.42,9.07,9.71,10.35,,,,,,
15,1.50,2.15,2.85,3.53,4.20,4.86,5.52,6.17,6.82,7.47,8.12,8.76,9.40,10.04,10.68,,,,,
16,1.19,1.85,2.54,3.22,3.89,4.55,5.21,5.87,6.52,7.16,7.81,8.45,9.09,9.73,10.37,11.01,,,,
17,0.88,1.54,2.23,2.91,3.58,4.25,4.90,5.56,6.21,6.85,7.50,8.14,8.78,9.42,10.06,10.70,11.33,,,
18,0.57,1.23,1.92,2.60,3.27,3.94,4.59,5.25,5.90,6.54,7.19,7.83,8.47,9.11,9.75,10.39,11.02,11.66,,
19,0.27,0.91,1.60,2.28,2.95,3.60,4.26,4.91,5.56,6.20,6.84,7.48,8.12,8.76,9.40,10.03,10.67,11.30,11.93,
20,0.00,0.53,1.13,1.73,2.33,2.93,3.53,4.13,4.73,5.33,5.93,6.53,7.13,7.73,8.33,8.93,9.53,10.13,10.73,11.33
