i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.95,,,,,,,,,,,,,,,,,,
2,0.95,2.12,,,,,,,,,,,,,,,,,
3,0.95,2.12,3.23,,,,,,,,,,,,,,,,
4,0.95,2.12,3.23,4.33,,,,,,,,,,,,,,,
5,0.95,2.12,3.23,4.33,5.41,,,,,,,,,,,,,,
6,0.95,2.12,3.23,4.33,5.41,6.48,,,,,,,,,,,,,
7,0.95,2.12,3.23,4.33,5.41,6.48,7.54,,,,,,,,,,,,
8,0.95,2.12,3.23,4.33,5.41,6.48,7.54,8.61,,,,,,,,,,,
9,0.95,2.12,3.23,4.33,5.41,6.48,7.54,8.61,9.65,,,,,,,,,,
10,0.95,2.12,3.23,4.33,5.41,6.48,7.54,8.61,9.65,10.71,,,,,,,,,
11,0.95,2.12,3.23,4.33,5.41,6.48,7.54,8.61,9.65,10.71,11.76,,,,,,,,
12,0.95,2.12,3.23,4.33,5.41,6.48,7.54,8.61,9.65,10.71,11.76,12.80,,,,,,,
13,0.95,2.12,3.23,4.33,5.41,6.48,7.54,8.61,9.65,10.71,11.76,12.80,13.85,,,,,,
14,0.95,2.12,3.23,4.33,5.41,6.48,7.54,8.61,9.65,10.71,11.76,12.80,13.85,14.89,,,,,
15,0.95,2.12,3.23,4.33,5.41,6.48,7.54,8.61,9.65,10.71,11.76,12.80,13.85,14.89,15.93,,,,
16,0.95,2.12,3.23,4.33,5.41,6.48,7.54,8.61,9.65,10.71,11.76,12.80,13.85,14.89,15.93,16.96,,,
17,0.95,2.12,3.23,4.33,5.41,6.47,7.54,8.60,9.65,10.71,11.76,12.80,13.85,14.88,15.93,16.96,18.00,,
18,0.94,2.10,3.22,4.31,5.39,6.46,7.52,8.57,9.63,10.69,11.73,12.78,13.82,14.86,15.90,16.93,17.98,19.01,
19,0.82,1.94,3.01,4.08,5.13,6.18,7.23,8.28,9.31,10.35,11.38,12.42,13.46,14.48,15.52,16.55,17.57,18.61,19.63
