i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.53,,,,,,,,,,,,,,,,,,,
2,5.23,5.73,,,,,,,,,,,,,,,,,,
3,4.94,5.43,6.13,,,,,,,,,,,,,,,,,
4,4.64,5.14,5.84,6.52,,,,,,,,,,,,,,,,
5,4.34,4.84,5.54,6.22,6.89,,,,,,,,,,,,,,,
6,4.05,4.55,5.24,5.92,6.59,7.26,,,,,,,,,,,,,,
7,3.75,4.25,4.95,5.63,6.30,6.96,7.62,,,,,,,,,,,,,
8,3.46,3.96,4.65,5.33,6.00,6.66,7.32,7.97,,,,,,,,,,,,
9,3.16,3.66,4.36,5.04,5.71,6.37,7.02,7.68,8.33,,,,,,,,,,,
10,2.87,3.36,4.06,4.74,5.41,6.07,6.73,7.38,8.03,8.68,,,,,,,,,,
11,2.57,3.07,3.77,4.45,5.11,5.78,6.43,7.08,7.73,8.38,9.02,,,,,,,,,
12,2.27,2.77,3.47,4.15,4.82,5.48,6.14,6.79,7.44,8.08,8.73,9.37,,,,,,,,
13,1.98,2.48,3.17,3.85,4.52,5.18,5.84,6.49,7.14,7.79,8.43,9.07,9.71,,,,,,,
14,1.68,2.18,2.88,3.56,4.23,4.89,5.55,6.20,6.85,7.49,8.14,8.78,9.42,10.05,,,,,,
15,1.39,1.88,2.58,3.26,3.93,4.59,5.25,5.90,6.55,7.20,7.84,8.48,9.12,9.76,10.40,,,,,
16,1.09,1.59,2.29,2.97,3.64,4.30,4.95,5.61,6.25,6.90,7.54,8.19,8.83,9.46,10.10,10.74,,,,
17,0.79,1.29,1.99,2.67,3.34,4.00,4.66,5.31,5.96,6.60,7.25,7.89,8.53,9.17,9.80,10.44,11.07,,,
18,0.50,1.00,1.69,2.37,3.04,3.70,4.36,5.01,5.66,6.31,6.95,7.59,8.23,8.87,9.51,10.14,10.78,11.41,,
19,0.21,0.70,1.39,2.06,2.73,3.39,4.04,4.69,5.34,5.98,6.62,7.26,7.90,8.53,9.17,9.80,10.44,11.07,11.70,
20,0.00,0.36,0.96,1.56,2.16,2.76,3.36,3.96,4.56,5.16,5.76,6.36,6.96,7.56,8.16,8.76,9.36,9.96,10.56,11.16
