i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.87,,,,,,,,,,,,,,,,,,
2,0.87,2.03,,,,,,,,,,,,,,,,,
3,0.87,2.03,3.14,,,,,,,,,,,,,,,,
4,0.87,2.03,3.14,4.23,,,,,,,,,,,,,,,
5,0.87,2.03,3.14,4.23,5.31,,,,,,,,,,,,,,
6,0.87,2.03,3.14,4.23,5.31,6.37,,,,,,,,,,,,,
7,0.87,2.03,3.14,4.23,5.31,6.37,7.43,,,,,,,,,,,,
8,0.87,2.03,3.14,4.23,5.31,6.37,7.43,8.49,,,,,,,,,,,
9,0.87,2.03,3.14,4.23,5.31,6.37,7.43,8.49,9.54,,,,,,,,,,
10,0.87,2.03,3.14,4.23,5.31,6.37,7.43,8.49,9.54,10.59,,,,,,,,,
11,0.87,2.03,3.14,4.23,5.31,6.37,7.43,8.49,9.54,10.59,11.63,,,,,,,,
12,0.87,2.03,3.14,4.23,5.31,6.37,7.43,8.49,9.54,10.59,11.63,12.68,,,,,,,
13,0.87,2.03,3.14,4.23,5.31,6.37,7.43,8.49,9.54,10.59,11.63,12.68,13.72,,,,,,
14,0.87,2.03,3.14,4.23,5.31,6.37,7.43,8.49,9.54,10.59,11.63,12.68,13.72,14.76,,,,,
15,0.87,2.03,3.14,4.23,5.31,6.37,7.43,8.49,9.54,10.59,11.63,12.68,13.72,14.76,15.80,,,,
16,0.87,2.03,3.14,4.23,5.31,6.37,7.43,8.49,9.54,10.59,11.63,12.68,13.72,14.76,15.80,16.83,,,
17,0.87,2.03,3.14,4.23,5.30,6.37,7.43,8.49,9.54,10.59,11.63,12.68,13.72,14.76,15.80,16.83,17.87,,
18,0.86,2.02,3.13,4.21,5.29,6.35,7.41,8.47,9.52,10.57,11.61,12.65,13.69,14.73,15.77,16.81,17.84,18.88,
19,0.75,1.86,2.94,4.00,5.06,6.10,7.15,8.19,9.23,10.26,11.30,12.33,13.36,14.39,15.42,16.45,17.48,18.50,19.53
