i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.06,,,,,,,,,,,,,,,,,,,
2,9.52,10.41,,,,,,,,,,,,,,,,,,
3,8.99,9.88,10.66,,,,,,,,,,,,,,,,,
4,8.45,9.34,10.13,10.88,,,,,,,,,,,,,,,,
5,7.92,8.81,9.59,10.35,11.09,,,,,,,,,,,,,,,
6,7.38,8.27,9.06,9.81,10.55,11.28,,,,,,,,,,,,,,
7,6.85,7.74,8.52,9.28,10.02,10.74,11.46,,,,,,,,,,,,,
8,6.31,7.20,7.99,8.74,9.48,10.21,10.92,11.63,,,,,,,,,,,,
9,5.77,6.67,7.45,8.21,8.95,9.67,10.39,11.09,11.79,,,,,,,,,,,
10,5.24,6.13,6.92,7.67,8.41,9.14,9.85,10.56,11.26,11.95,,,,,,,,,,
11,4.70,5.60,6.38,7.14,7.88,8.60,9.32,10.02,10.72,11.42,12.10,,,,,,,,,
12,4.17,5.06,5.85,6.60,7.34,8.07,8.78,9.49,10.19,10.88,11.57,12.25,,,,,,,,
13,3.63,4.53,5.31,6.07,6.81,7.53,8.25,8.95,9.65,10.35,11.03,11.72,12.40,,,,,,,
14,3.10,3.99,4.78,5.53,6.27,7.00,7.71,8.42,9.12,9.81,10.50,11.18,11.86,12.54,,,,,,
15,2.56,3.46,4.24,5.00,5.74,6.46,7.18,7.88,8.58,9.28,9.96,10.65,11.33,12.00,12.68,,,,,
16,2.03,2.92,3.71,4.46,5.20,5.93,6.64,7.35,8.05,8.74,9.43,10.11,10.79,11.47,12.14,12.81,,,,
17,1.49,2.39,3.17,3.93,4.67,5.39,6.11,6.81,7.51,8.20,8.89,9.58,10.25,10.93,11.60,12.28,12.94,,,
18,0.96,1.85,2.63,3.39,4.13,4.85,5.57,6.27,6.97,7.66,8.35,9.03,9.71,10.39,11.06,11.73,12.40,13.06,,
19,0.43,1.29,2.06,2.81,3.54,4.25,4.96,5.65,6.34,7.03,7.71,8.38,9.06,9.73,10.40,11.06,11.73,12.39,13.05,
20,0.00,0.63,1.23,1.83,2.43,3.03,3.63,4.23,4.83,5.43,6.03,6.63,7.23,7.83,8.43,9.03,9.63,10.23,10.83,11.43
