i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.23,,,,,,,,,,,,,,,,,,
2,1.23,2.40,,,,,,,,,,,,,,,,,
3,1.23,2.40,3.52,,,,,,,,,,,,,,,,
4,1.23,2.40,3.52,4.64,,,,,,,,,,,,,,,
5,1.23,2.40,3.52,4.64,5.73,,,,,,,,,,,,,,
6,1.23,2.40,3.52,4.64,5.73,6.82,,,,,,,,,,,,,
7,1.23,2.40,3.52,4.64,5.73,6.82,7.90,,,,,,,,,,,,
8,1.23,2.40,3.52,4.64,5.73,6.82,7.90,8.98,,,,,,,,,,,
9,1.23,2.40,3.52,4.64,5.73,6.82,7.90,8.98,10.04,,,,,,,,,,
10,1.23,2.40,3.52,4.64,5.73,6.82,7.90,8.98,10.04,11.11,,,,,,,,,
11,1.23,2.40,3.52,4.64,5.73,6.82,7.90,8.98,10.04,11.11,12.17,,,,,,,,
12,1.23,2.40,3.52,4.64,5.73,6.82,7.90,8.98,10.04,11.11,12.17,13.23,,,,,,,
13,1.23,2.40,3.52,4.64,5.73,6.82,7.90,8.98,10.04,11.11,12.17,13.23,14.29,,,,,,
14,1.23,2.40,3.52,4.64,5.73,6.82,7.90,8.98,10.04,11.11,12.17,13.23,14.29,15.34,,,,,
15,1.23,2.40,3.52,4.64,5.73,6.82,7.90,8.98,10.04,11.11,12.17,13.23,14.29,15.34,16.39,,,,
16,1.23,2.40,3.52,4.64,5.73,6.82,7.90,8.97,10.04,11.11,12.17,13.23,14.29,15.34,16.39,17.44,,,
17,1.23,2.39,3.52,4.63,5.73,6.82,7.90,8.97,10.04,11.11,12.17,13.23,14.28,15.34,16.39,17.44,18.49,,
18,1.21,2.37,3.49,4.60,5.70,6.78,7.86,8.93,10.00,11.07,12.13,13.18,14.24,15.29,16.34,17.39,18.44,19.48,
19,0.98,2.08,3.16,4.24,5.30,6.36,7.42,8.47,9.52,10.56,11.61,12.65,13.69,14.73,15.76,16.80,17.84,18.87,19.90
