i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.46,,,,,,,,,,,,,,,,,,
2,0.46,1.59,,,,,,,,,,,,,,,,,
3,0.46,1.59,2.67,,,,,,,,,,,,,,,,
4,0.46,1.59,2.67,3.72,,,,,,,,,,,,,,,
5,0.46,1.59,2.67,3.72,4.77,,,,,,,,,,,,,,
6,0.46,1.59,2.67,3.72,4.77,5.82,,,,,,,,,,,,,
7,0.46,1.59,2.67,3.72,4.77,5.82,6.86,,,,,,,,,,,,
8,0.46,1.59,2.67,3.72,4.77,5.82,6.86,7.89,,,,,,,,,,,
9,0.46,1.59,2.67,3.72,4.77,5.82,6.86,7.89,8.93,,,,,,,,,,
10,0.46,1.59,2.67,3.72,4.77,5.82,6.86,7.89,8.93,9.96,,,,,,,,,
11,0.46,1.59,2.67,3.72,4.77,5.82,6.86,7.89,8.93,9.96,10.99,,,,,,,,
12,0.46,1.59,2.67,3.72,4.77,5.82,6.86,7.89,8.93,9.96,10.99,12.02,,,,,,,
13,0.46,1.59,2.67,3.72,4.77,5.82,6.86,7.89,8.93,9.96,10.99,12.02,13.04,,,,,,
14,0.46,1.59,2.67,3.72,4.77,5.82,6.86,7.89,8.93,9.96,10.99,12.02,13.04,14.07,,,,,
15,0.46,1.59,2.67,3.72,4.77,5.82,6.86,7.89,8.93,9.96,10.99,12.02,13.04,14.07,15.09,,,,
16,0.46,1.59,2.67,3.72,4.77,5.82,6.86,7.89,8.93,9.96,10.99,12.02,13.04,14.07,15.09,16.12,,,
17,0.46,1.59,2.67,3.72,4.77,5.82,6.86,7.89,8.93,9.96,10.99,12.02,13.04,14.07,15.09,16.12,17.23,,
18,0.46,1.59,2.66,3.72,4.77,5.81,6.85,7.88,8.92,9.95,10.98,12.01,13.03,14.06,15.09,16.12,17.23,18.48,
19,0.41,1.50,2.56,3.60,4.64,5.67,6.71,7.73,8.76,9.79,10.81,11.83,12.86,13.88,14.90,15.91,16.96,18.22,19.48
