i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.95,,,,,,,,,,,,,,,,,,,
2,9.43,10.57,,,,,,,,,,,,,,,,,,
3,8.91,10.05,10.82,,,,,,,,,,,,,,,,,
4,8.39,9.53,10.30,11.03,,,,,,,,,,,,,,,,
5,7.87,9.01,9.78,10.52,11.24,,,,,,,,,,,,,,,
6,7.35,8.50,9.26,10.00,10.72,11.43,,,,,,,,,,,,,,
7,6.84,7.98,8.74,9.48,10.20,10.91,11.61,,,,,,,,,,,,,
8,6.32,7.46,8.22,8.96,9.68,10.39,11.09,11.79,,,,,,,,,,,,
9,5.80,6.94,7.70,8.44,9.16,9.87,10.57,11.27,11.96,,,,,,,,,,,
10,5.28,6.42,7.18,7.92,8.64,9.35,10.05,10.75,11.44,12.12,,,,,,,,,,
11,4.76,5.90,6.66,7.40,8.12,8.83,9.53,10.23,10.92,11.60,12.28,,,,,,,,,
12,4.24,5.38,6.14,6.88,7.60,8.31,9.02,9.71,10.40,11.08,11.76,12.44,,,,,,,,
13,3.72,4.86,5.62,6.36,7.08,7.79,8.50,9.19,9.88,10.56,11.24,11.92,12.59,,,,,,,
14,3.20,4.34,5.10,5.84,6.56,7.28,7.98,8.67,9.36,10.04,10.72,11.40,12.07,12.74,,,,,,
15,2.68,3.82,4.59,5.32,6.05,6.76,7.46,8.15,8.84,9.52,10.20,10.88,11.55,12.22,12.89,,,,,
16,2.16,3.30,4.07,4.80,5.53,6.24,6.94,7.63,8.32,9.01,9.69,10.36,11.04,11.71,12.37,13.04,,,,
17,1.64,2.78,3.55,4.28,5.01,5.72,6.42,7.11,7.80,8.49,9.17,9.84,10.52,11.19,11.85,12.52,13.18,,,
18,1.13,2.26,3.02,3.76,4.48,5.19,5.89,6.59,7.27,7.96,8.64,9.31,9.99,10.66,11.32,11.99,12.65,13.31,,
19,0.61,1.73,2.47,3.19,3.90,4.60,5.30,5.98,6.67,7.34,8.02,8.69,9.36,10.02,10.68,11.34,12.00,12.66,13.32,
20,0.00,0.94,1.54,2.14,2.74,3.34,3.94,4.54,5.14,5.74,6.34,6.94,7.54,8.14,8.74,9.34,9.94,10.54,11.14,11.74
