i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.26,,,,,,,,,,,,,,,,,,,
2,9.72,10.68,,,,,,,,,,,,,,,,,,
3,9.18,10.14,10.92,,,,,,,,,,,,,,,,,
4,8.64,9.60,10.38,11.14,,,,,,,,,,,,,,,,
5,8.10,9.06,9.84,10.60,11.34,,,,,,,,,,,,,,,
6,7.56,8.52,9.30,10.06,10.80,11.52,,,,,,,,,,,,,,
7,7.02,7.98,8.76,9.52,10.25,10.98,11.69,,,,,,,,,,,,,
8,6.48,7.44,8.22,8.98,9.71,10.44,11.15,11.86,,,,,,,,,,,,
9,5.93,6.90,7.68,8.44,9.17,9.90,10.61,11.32,12.01,,,,,,,,,,,
10,5.39,6.36,7.14,7.89,8.63,9.36,10.07,10.77,11.47,12.17,,,,,,,,,,
11,4.85,5.82,6.60,7.35,8.09,8.82,9.53,10.23,10.93,11.62,12.31,,,,,,,,,
12,4.31,5.27,6.06,6.81,7.55,8.27,8.99,9.69,10.39,11.08,11.77,12.45,,,,,,,,
13,3.77,4.73,5.52,6.27,7.01,7.73,8.45,9.15,9.85,10.54,11.23,11.91,12.59,,,,,,,
14,3.23,4.19,4.98,5.73,6.47,7.19,7.91,8.61,9.31,10.00,10.69,11.37,12.05,12.73,,,,,,
15,2.69,3.65,4.43,5.19,5.93,6.65,7.37,8.07,8.77,9.46,10.15,10.83,11.51,12.19,12.86,,,,,
16,2.15,3.11,3.89,4.65,5.39,6.11,6.82,7.53,8.23,8.92,9.61,10.29,10.97,11.65,12.32,12.99,,,,
17,1.61,2.57,3.35,4.11,4.85,5.57,6.28,6.99,7.69,8.38,9.07,9.75,10.43,11.10,11.78,12.45,13.12,,,
18,1.07,2.03,2.81,3.56,4.30,5.02,5.73,6.44,7.14,7.83,8.51,9.20,9.88,10.55,11.23,11.90,12.56,13.23,,
19,0.51,1.46,2.23,2.97,3.70,4.41,5.11,5.81,6.50,7.18,7.86,8.54,9.21,9.89,10.55,11.22,11.88,12.54,13.20,
20,0.00,0.74,1.34,1.94,2.54,3.14,3.74,4.34,4.94,5.54,6.14,6.74,7.34,7.94,8.54,9.14,9.74,10.34,10.94,11.54
