i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.98,,,,,,,,,,,,,,,,,,,
2,9.46,10.55,,,,,,,,,,,,,,,,,,
3,8.94,10.03,10.80,,,,,,,,,,,,,,,,,
4,8.42,9.51,10.28,11.02,,,,,,,,,,,,,,,,
5,7.89,8.99,9.75,10.50,11.22,,,,,,,,,,,,,,,
6,7.37,8.47,9.23,9.97,10.70,11.41,,,,,,,,,,,,,,
7,6.85,7.95,8.71,9.45,10.18,10.89,11.59,,,,,,,,,,,,,
8,6.33,7.42,8.19,8.93,9.65,10.37,11.07,11.77,,,,,,,,,,,,
9,5.81,6.90,7.67,8.41,9.13,9.84,10.55,11.24,11.93,,,,,,,,,,,
10,5.29,6.38,7.15,7.89,8.61,9.32,10.03,10.72,11.41,12.10,,,,,,,,,,
11,4.76,5.86,6.62,7.36,8.09,8.80,9.50,10.20,10.89,11.58,12.26,,,,,,,,,
12,4.24,5.34,6.10,6.84,7.57,8.28,8.98,9.68,10.37,11.05,11.74,12.41,,,,,,,,
13,3.72,4.81,5.58,6.32,7.05,7.76,8.46,9.16,9.85,10.53,11.21,11.89,12.56,,,,,,,
14,3.20,4.29,5.06,5.80,6.52,7.24,7.94,8.64,9.33,10.01,10.69,11.37,12.04,12.71,,,,,,
15,2.68,3.77,4.54,5.28,6.00,6.71,7.42,8.11,8.80,9.49,10.17,10.85,11.52,12.19,12.86,,,,,
16,2.16,3.25,4.02,4.76,5.48,6.19,6.90,7.59,8.28,8.97,9.65,10.33,11.00,11.67,12.34,13.01,,,,
17,1.63,2.73,3.49,4.23,4.96,5.67,6.37,7.07,7.76,8.44,9.13,9.80,10.48,11.15,11.82,12.48,13.15,,,
18,1.12,2.20,2.97,3.71,4.43,5.14,5.85,6.54,7.23,7.91,8.60,9.27,9.95,10.62,11.28,11.95,12.61,13.28,,
19,0.59,1.67,2.41,3.14,3.85,4.55,5.25,5.94,6.62,7.30,7.97,8.64,9.31,9.98,10.64,11.30,11.96,12.62,13.28,
20,0.00,0.89,1.49,2.09,2.69,3.29,3.89,4.49,5.09,5.69,6.29,6.89,7.49,8.09,8.69,9.29,9.89,10.49,11.09,11.69
