i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.65,,,,,,,,,,,,,,,,,,,
2,10.09,11.06,,,,,,,,,,,,,,,,,,
3,9.53,10.50,11.29,,,,,,,,,,,,,,,,,
4,8.96,9.93,10.73,11.50,,,,,,,,,,,,,,,,
5,8.40,9.37,10.16,10.93,11.68,,,,,,,,,,,,,,,
6,7.84,8.81,9.60,10.37,11.12,11.85,,,,,,,,,,,,,,
7,7.28,8.24,9.04,9.81,10.55,11.29,12.01,,,,,,,,,,,,,
8,6.71,7.68,8.48,9.24,9.99,10.73,11.45,12.16,,,,,,,,,,,,
9,6.15,7.12,7.91,8.68,9.43,10.16,10.88,11.60,12.30,,,,,,,,,,,
10,5.59,6.55,7.35,8.12,8.87,9.60,10.32,11.03,11.74,12.44,,,,,,,,,,
11,5.02,5.99,6.79,7.55,8.30,9.04,9.76,10.47,11.18,11.88,12.57,,,,,,,,,
12,4.46,5.43,6.22,6.99,7.74,8.47,9.20,9.91,10.61,11.31,12.01,12.70,,,,,,,,
13,3.90,4.87,5.66,6.43,7.18,7.91,8.63,9.35,10.05,10.75,11.44,12.13,12.82,,,,,,,
14,3.34,4.30,5.10,5.87,6.61,7.35,8.07,8.78,9.49,10.19,10.88,11.57,12.26,12.94,,,,,,
15,2.77,3.74,4.54,5.30,6.05,6.79,7.51,8.22,8.93,9.62,10.32,11.01,11.69,12.37,13.05,,,,,
16,2.21,3.18,3.97,4.74,5.49,6.22,6.94,7.66,8.36,9.06,9.76,10.44,11.13,11.81,12.49,13.17,,,,
17,1.65,2.61,3.41,4.18,4.92,5.66,6.38,7.09,7.80,8.50,9.19,9.88,10.57,11.25,11.93,12.60,13.27,,,
18,1.09,2.05,2.84,3.61,4.36,5.09,5.81,6.52,7.23,7.92,8.62,9.31,9.99,10.67,11.35,12.02,12.70,13.37,,
19,0.51,1.45,2.24,2.99,3.72,4.45,5.16,5.86,6.56,7.25,7.93,8.61,9.29,9.97,10.64,11.31,11.98,12.64,13.31,
20,0.00,0.72,1.32,1.92,2.52,3.12,3.72,4.32,4.92,5.52,6.12,6.72,7.32,7.92,8.52,9.12,9.72,10.32,10.92,11.52
