i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.67,,,,,,,,,,,,,,,,,,,
2,10.11,11.18,,,,,,,,,,,,,,,,,,
3,9.55,10.63,11.41,,,,,,,,,,,,,,,,,
4,8.99,10.07,10.85,11.61,,,,,,,,,,,,,,,,
5,8.44,9.51,10.29,11.05,11.79,,,,,,,,,,,,,,,
6,7.88,8.95,9.74,10.49,11.23,11.96,,,,,,,,,,,,,,
7,7.32,8.39,9.18,9.94,10.68,11.40,12.12,,,,,,,,,,,,,
8,6.76,7.84,8.62,9.38,10.12,10.85,11.56,12.27,,,,,,,,,,,,
9,6.21,7.28,8.06,8.82,9.56,10.29,11.00,11.71,12.41,,,,,,,,,,,
10,5.65,6.72,7.51,8.26,9.00,9.73,10.45,11.15,11.85,12.55,,,,,,,,,,
11,5.09,6.16,6.95,7.71,8.45,9.17,9.89,10.60,11.30,11.99,12.68,,,,,,,,,
12,4.53,5.61,6.39,7.15,7.89,8.61,9.33,10.04,10.74,11.43,12.12,12.81,,,,,,,,
13,3.98,5.05,5.83,6.59,7.33,8.06,8.77,9.48,10.18,10.88,11.57,12.25,12.94,,,,,,,
14,3.42,4.49,5.28,6.03,6.77,7.50,8.22,8.92,9.62,10.32,11.01,11.70,12.38,13.06,,,,,,
15,2.86,3.93,4.72,5.48,6.22,6.94,7.66,8.37,9.07,9.76,10.45,11.14,11.82,12.50,13.18,,,,,
16,2.30,3.38,4.16,4.92,5.66,6.38,7.10,7.81,8.51,9.20,9.89,10.58,11.26,11.94,12.62,13.29,,,,
17,1.75,2.82,3.60,4.36,5.10,5.83,6.54,7.25,7.95,8.65,9.34,10.02,10.70,11.38,12.06,12.73,13.40,,,
18,1.19,2.26,3.04,3.80,4.54,5.26,5.98,6.68,7.38,8.08,8.77,9.45,10.13,10.81,11.49,12.16,12.83,13.50,,
19,0.61,1.67,2.44,3.18,3.91,4.62,5.33,6.03,6.72,7.41,8.09,8.77,9.44,10.12,10.79,11.45,12.12,12.78,13.45,
20,0.00,0.86,1.46,2.06,2.66,3.26,3.86,4.46,5.06,5.66,6.26,6.86,7.46,8.06,8.66,9.26,9.86,10.46,11.06,11.66
