i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.32,,,,,,,,,,,,,,,,,,,
2,8.83,9.74,,,,,,,,,,,,,,,,,,
3,8.34,9.24,10.00,,,,,,,,,,,,,,,,,
4,7.84,8.75,9.51,10.25,,,,,,,,,,,,,,,,
5,7.35,8.26,9.02,9.76,10.48,,,,,,,,,,,,,,,
6,6.86,7.77,8.53,9.27,9.98,10.69,,,,,,,,,,,,,,
7,6.37,7.28,8.04,8.77,9.49,10.20,10.90,,,,,,,,,,,,,
8,5.88,6.79,7.55,8.28,9.00,9.71,10.41,11.10,,,,,,,,,,,,
9,5.39,6.30,7.06,7.79,8.51,9.22,9.91,10.60,11.29,,,,,,,,,,,
10,4.90,5.81,6.57,7.30,8.02,8.73,9.42,10.11,10.80,11.48,,,,,,,,,,
11,4.41,5.31,6.07,6.81,7.53,8.23,8.93,9.62,10.31,10.99,11.66,,,,,,,,,
12,3.91,4.82,5.58,6.32,7.04,7.74,8.44,9.13,9.82,10.50,11.17,11.84,,,,,,,,
13,3.42,4.33,5.09,5.83,6.55,7.25,7.95,8.64,9.32,10.00,10.68,11.35,12.02,,,,,,,
14,2.93,3.84,4.60,5.34,6.05,6.76,7.46,8.15,8.83,9.51,10.19,10.86,11.53,12.20,,,,,,
15,2.44,3.35,4.11,4.84,5.56,6.27,6.97,7.66,8.34,9.02,9.70,10.37,11.04,11.70,12.37,,,,,
16,1.95,2.86,3.62,4.35,5.07,5.78,6.48,7.17,7.85,8.53,9.21,9.88,10.55,11.21,11.88,12.54,,,,
17,1.46,2.37,3.13,3.86,4.58,5.29,5.98,6.67,7.36,8.04,8.71,9.39,10.06,10.72,11.39,12.05,12.71,,,
18,0.97,1.87,2.63,3.37,4.08,4.79,5.49,6.18,6.86,7.54,8.22,8.89,9.56,10.22,10.89,11.55,12.21,12.86,,
19,0.47,1.37,2.11,2.84,3.55,4.24,4.93,5.62,6.29,6.97,7.64,8.30,8.97,9.63,10.29,10.95,11.60,12.26,12.91,
20,0.00,0.71,1.31,1.91,2.51,3.11,3.71,4.31,4.91,5.51,6.11,6.71,7.31,7.91,8.51,9.11,9.71,10.31,10.91,11.51
