i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.58,,,,,,,,,,,,,,,,,,,
2,10.03,11.29,,,,,,,,,,,,,,,,,,
3,9.48,10.74,11.51,,,,,,,,,,,,,,,,,
4,8.93,10.19,10.96,11.71,,,,,,,,,,,,,,,,
5,8.38,9.64,10.41,11.16,11.89,,,,,,,,,,,,,,,
6,7.84,9.10,9.87,10.61,11.34,12.06,,,,,,,,,,,,,,
7,7.29,8.55,9.32,10.06,10.79,11.51,12.22,,,,,,,,,,,,,
8,6.74,8.00,8.77,9.51,10.24,10.96,11.67,12.37,,,,,,,,,,,,
9,6.19,7.45,8.22,8.97,9.69,10.41,11.12,11.82,12.52,,,,,,,,,,,
10,5.64,6.90,7.67,8.42,9.15,9.86,10.57,11.27,11.97,12.66,,,,,,,,,,
11,5.09,6.35,7.12,7.87,8.60,9.32,10.02,10.73,11.42,12.11,12.80,,,,,,,,,
12,4.54,5.80,6.57,7.32,8.05,8.77,9.48,10.18,10.87,11.56,12.25,12.93,,,,,,,,
13,3.99,5.25,6.02,6.77,7.50,8.22,8.93,9.63,10.32,11.01,11.70,12.38,13.06,,,,,,,
14,3.44,4.70,5.47,6.22,6.95,7.67,8.38,9.08,9.77,10.46,11.15,11.83,12.51,13.19,,,,,,
15,2.90,4.16,4.93,5.67,6.40,7.12,7.83,8.53,9.23,9.92,10.60,11.28,11.96,12.64,13.31,,,,,
16,2.35,3.61,4.38,5.12,5.85,6.57,7.28,7.98,8.68,9.37,10.05,10.74,11.41,12.09,12.76,13.43,,,,
17,1.80,3.06,3.83,4.57,5.30,6.02,6.73,7.43,8.13,8.82,9.50,10.19,10.86,11.54,12.21,12.88,13.55,,,
18,1.25,2.51,3.27,4.02,4.75,5.46,6.17,6.87,7.57,8.26,8.94,9.63,10.30,10.98,11.65,12.32,12.99,13.66,,
19,0.70,1.93,2.68,3.41,4.13,4.84,5.53,6.23,6.91,7.60,8.28,8.95,9.63,10.30,10.96,11.63,12.29,12.95,13.61,
20,0.00,1.05,1.65,2.25,2.85,3.45,4.05,4.65,5.25,5.85,6.45,7.05,7.65,8.25,8.85,9.45,10.05,10.65,11.25,11.85
