i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.54,,,,,,,,,,,,,,,,,,,
2,9.04,10.02,,,,,,,,,,,,,,,,,,
3,8.53,9.52,10.28,,,,,,,,,,,,,,,,,
4,8.03,9.02,9.78,10.52,,,,,,,,,,,,,,,,
5,7.53,8.52,9.28,10.02,10.74,,,,,,,,,,,,,,,
6,7.03,8.02,8.78,9.52,10.24,10.94,,,,,,,,,,,,,,
7,6.53,7.52,8.28,9.02,9.73,10.44,11.14,,,,,,,,,,,,,
8,6.03,7.02,7.78,8.51,9.23,9.94,10.64,11.33,,,,,,,,,,,,
9,5.53,6.52,7.28,8.01,8.73,9.44,10.14,10.83,11.52,,,,,,,,,,,
10,5.03,6.02,6.78,7.51,8.23,8.94,9.64,10.33,11.02,11.70,,,,,,,,,,
11,4.53,5.51,6.28,7.01,7.73,8.44,9.14,9.83,10.52,11.20,11.87,,,,,,,,,
12,4.03,5.01,5.77,6.51,7.23,7.94,8.64,9.33,10.01,10.70,11.37,12.05,,,,,,,,
13,3.53,4.51,5.27,6.01,6.73,7.44,8.14,8.83,9.51,10.19,10.87,11.55,12.22,,,,,,,
14,3.02,4.01,4.77,5.51,6.23,6.94,7.63,8.33,9.01,9.69,10.37,11.04,11.72,12.38,,,,,,
15,2.52,3.51,4.27,5.01,5.73,6.44,7.13,7.83,8.51,9.19,9.87,10.54,11.21,11.88,12.55,,,,,
16,2.02,3.01,3.77,4.51,5.23,5.93,6.63,7.32,8.01,8.69,9.37,10.04,10.71,11.38,12.05,12.71,,,,
17,1.52,2.51,3.27,4.01,4.73,5.43,6.13,6.82,7.51,8.19,8.87,9.54,10.21,10.88,11.54,12.21,12.87,,,
18,1.02,2.01,2.77,3.50,4.22,4.93,5.62,6.32,7.00,7.68,8.36,9.03,9.70,10.37,11.03,11.70,12.36,13.02,,
19,0.52,1.49,2.24,2.96,3.67,4.37,5.06,5.74,6.42,7.09,7.77,8.43,9.10,9.76,10.42,11.08,11.74,12.39,13.05,
20,0.00,0.79,1.39,1.99,2.59,3.19,3.79,4.39,4.99,5.59,6.19,6.79,7.39,7.99,8.59,9.19,9.79,10.39,10.99,11.59
