i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.35,,,,,,,,,,,,,,,,,,
2,0.35,1.46,,,,,,,,,,,,,,,,,
3,0.35,1.46,2.52,,,,,,,,,,,,,,,,
4,0.35,1.46,2.52,3.57,,,,,,,,,,,,,,,
5,0.35,1.46,2.52,3.57,4.61,,,,,,,,,,,,,,
6,0.35,1.46,2.52,3.57,4.61,5.64,,,,,,,,,,,,,
7,0.35,1.46,2.52,3.57,4.61,5.64,6.67,,,,,,,,,,,,
8,0.35,1.46,2.52,3.57,4.61,5.64,6.67,7.70,,,,,,,,,,,
9,0.35,1.46,2.52,3.57,4.61,5.64,6.67,7.70,8.73,,,,,,,,,,
10,0.35,1.46,2.52,3.57,4.61,5.64,6.67,7.70,8.73,9.75,,,,,,,,,
11,0.35,1.46,2.52,3.57,4.61,5.64,6.67,7.70,8.73,9.75,10.79,,,,,,,,
12,0.35,1.46,2.52,3.57,4.61,5.64,6.67,7.70,8.73,9.75,10.79,12.24,,,,,,,
13,0.35,1.46,2.52,3.57,4.61,5.64,6.67,7.70,8.73,9.75,10.78,12.22,13.60,,,,,,
14,0.35,1.46,2.52,3.57,4.61,5.64,6.67,7.70,8.73,9.75,10.78,12.21,13.60,14.59,,,,,
15,0.35,1.46,2.52,3.57,4.61,5.64,6.67,7.70,8.73,9.75,10.78,12.21,13.60,14.59,15.69,,,,
16,0.35,1.46,2.52,3.57,4.61,5.64,6.67,7.70,8.73,9.75,10.78,11.91,13.60,14.59,15.69,16.73,,,
17,0.35,1.46,2.52,3.57,4.60,5.64,6.67,7.70,8.73,9.75,10.78,11.91,13.60,14.59,15.69,16.73,17.71,,
18,0.34,1.46,2.52,3.56,4.60,5.63,6.67,7.69,8.72,9.75,10.77,11.91,13.57,14.59,15.69,16.73,17.71,18.80,
19,0.31,1.39,2.44,3.48,4.51,5.54,6.56,7.59,8.61,9.63,10.65,11.68,13.40,14.59,15.69,16.73,17.71,18.80,19.80
