i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.60,,,,,,,,,,,,,,,,,,
2,1.60,2.65,,,,,,,,,,,,,,,,,
3,1.60,2.65,3.79,,,,,,,,,,,,,,,,
4,1.60,2.65,3.79,4.91,,,,,,,,,,,,,,,
5,1.60,2.65,3.79,4.91,6.02,,,,,,,,,,,,,,
6,1.60,2.65,3.79,4.91,6.02,7.12,,,,,,,,,,,,,
7,1.60,2.65,3.79,4.91,6.02,7.12,8.22,,,,,,,,,,,,
8,1.60,2.65,3.79,4.91,6.02,7.12,8.22,9.30,,,,,,,,,,,
9,1.60,2.65,3.79,4.91,6.02,7.12,8.22,9.30,10.39,,,,,,,,,,
10,1.60,2.65,3.79,4.91,6.02,7.12,8.22,9.30,10.39,11.46,,,,,,,,,
11,1.60,2.65,3.79,4.91,6.02,7.12,8.22,9.30,10.39,11.46,12.54,,,,,,,,
12,1.60,2.65,3.79,4.91,6.02,7.12,8.22,9.30,10.39,11.46,12.54,13.61,,,,,,,
13,1.60,2.65,3.79,4.91,6.02,7.12,8.22,9.30,10.39,11.46,12.54,13.61,14.67,,,,,,
14,1.60,2.65,3.79,4.91,6.02,7.12,8.22,9.30,10.39,11.46,12.54,13.61,14.67,15.74,,,,,
15,1.60,2.65,3.79,4.91,6.02,7.12,8.22,9.30,10.39,11.46,12.54,13.61,14.67,15.74,16.80,,,,
16,1.60,2.65,3.79,4.91,6.02,7.12,8.22,9.30,10.39,11.46,12.54,13.61,14.67,15.74,16.80,17.86,,,
17,1.60,2.64,3.78,4.91,6.02,7.12,8.21,9.30,10.38,11.46,12.53,13.60,14.67,15.73,16.79,17.85,18.91,,
18,1.58,2.61,3.74,4.86,5.97,7.07,8.16,9.24,10.32,11.40,12.47,13.54,14.60,15.66,16.72,17.78,18.84,19.89,
19,1.12,2.22,3.30,4.37,5.44,6.51,7.57,8.63,9.68,10.74,11.79,12.83,13.88,14.93,15.97,17.01,18.05,19.09,20.13
