i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.89,,,,,,,,,,,,,,,,,,,
2,9.38,10.43,,,,,,,,,,,,,,,,,,
3,8.86,9.92,10.68,,,,,,,,,,,,,,,,,
4,8.34,9.40,10.16,10.90,,,,,,,,,,,,,,,,
5,7.82,8.88,9.65,10.39,11.11,,,,,,,,,,,,,,,
6,7.30,8.36,9.13,9.87,10.59,11.30,,,,,,,,,,,,,,
7,6.79,7.84,8.61,9.35,10.07,10.79,11.49,,,,,,,,,,,,,
8,6.27,7.33,8.09,8.83,9.56,10.27,10.97,11.67,,,,,,,,,,,,
9,5.75,6.81,7.57,8.31,9.04,9.75,10.45,11.15,11.84,,,,,,,,,,,
10,5.23,6.29,7.06,7.80,8.52,9.23,9.93,10.63,11.32,12.00,,,,,,,,,,
11,4.71,5.77,6.54,7.28,8.00,8.71,9.42,10.11,10.80,11.49,12.17,,,,,,,,,
12,4.20,5.25,6.02,6.76,7.48,8.20,8.90,9.59,10.28,10.97,11.65,12.33,,,,,,,,
13,3.68,4.74,5.50,6.24,6.97,7.68,8.38,9.08,9.77,10.45,11.13,11.81,12.48,,,,,,,
14,3.16,4.22,4.98,5.72,6.45,7.16,7.86,8.56,9.25,9.93,10.61,11.29,11.96,12.63,,,,,,
15,2.64,3.70,4.47,5.21,5.93,6.64,7.34,8.04,8.73,9.41,10.10,10.77,11.45,12.12,12.78,,,,,
16,2.12,3.18,3.95,4.69,5.41,6.12,6.83,7.52,8.21,8.90,9.58,10.25,10.93,11.60,12.27,12.93,,,,
17,1.61,2.66,3.43,4.17,4.89,5.61,6.31,7.00,7.69,8.38,9.06,9.74,10.41,11.08,11.75,12.41,13.08,,,
18,1.09,2.14,2.91,3.65,4.37,5.08,5.78,6.48,7.17,7.85,8.53,9.21,9.88,10.55,11.22,11.88,12.55,13.21,,
19,0.57,1.61,2.36,3.08,3.80,4.50,5.19,5.88,6.56,7.24,7.91,8.58,9.25,9.92,10.58,11.24,11.90,12.56,13.22,
20,0.00,0.86,1.46,2.06,2.66,3.26,3.86,4.46,5.06,5.66,6.26,6.86,7.46,8.06,8.66,9.26,9.86,10.46,11.06,11.66
